,Week,LastYrTotalYdsDif,LastYrTotalPlaysDif,LastYrY/PDif,LastYrTODif,LastYr1stDsDif,LastYrPCmpDif,LastYrPAttDif,LastYrPYDsDif,LastYrPTDDif,LastYrPIntDif,LastYrPNY/ADif,LastYrPFDDif,LastYrRAttDif,LastYrRYDsDif,LastYrRTDsDif,LastYrRY/ADif,LastYrR1stDDif,LastYrPenDif,LastYrSc%Dif,LastYrTO%Dif,LastYrAvgPlyDif,LastYrAvgDrYdsDif,LastYrAvgDrPtsDif,MA3Off1stDDif,MA3OffTotYdsDif,MA3OffPYDSDif,MA3OffRYDSDif,MA3OffTOsDif,MA3Def1stDDif,MA3DefTotYdsDif,MA3DefPYDSDif,MA3DefRYDSDif,MA3DefTOsDif,score_diff
0,9,-488,-29,-0.2999999999999998,-6,-2,5,6,-358,0,1,-0.7999999999999998,12,-51,-130,6,0.1999999999999993,-4,-3,-1.1000000000000014,-1.0999999999999996,0.2999999999999998,0.10000000000000142,0.13000000000000012,9.000000000000002,116.0,102.66666666666669,13.333333333333329,2.0,7.333333333333332,136.0,111.66666666666669,24.333333333333336,0.0,5
0,11,-454,-21,-0.2999999999999998,7,-12,-58,-63,-699,0,6,-0.6999999999999993,-21,27,245,5,0.1999999999999993,13,-3,-3.5,4.799999999999999,0.0,-1.6999999999999993,-0.22999999999999976,2.333333333333332,41.66666666666666,37.33333333333334,4.333333333333336,-1.3333333333333335,4.666666666666668,115.33333333333334,153.0,-37.666666666666664,0.0,4
0,14,-488,-29,-0.2999999999999998,-6,-2,5,6,-358,0,1,-0.7999999999999998,12,-51,-130,6,0.1999999999999993,-4,-3,-1.1000000000000014,-1.0999999999999996,0.2999999999999998,0.10000000000000142,0.13000000000000012,-4.666666666666668,-68.0,-68.66666666666666,0.6666666666666714,1.0,5.0,109.33333333333331,43.66666666666666,65.66666666666667,-0.33333333333333326,-20
0,15,-1024,-45,-0.7000000000000002,2,-22,7,9,-538,0,3,-1.1999999999999993,-2,-79,-486,-6,-0.3000000000000007,-15,-3,-4.800000000000004,2.9000000000000004,0.0,-4.100000000000001,-0.2699999999999998,2.6666666666666643,28.333333333333314,-7.333333333333343,35.66666666666666,0.0,0.6666666666666679,13.333333333333371,20.333333333333314,-7.0,-0.33333333333333337,-3
0,16,-964,-6,-0.7999999999999998,8,-45,1,-12,-581,0,11,-1.0999999999999996,-14,-23,-383,-1,-0.6000000000000005,-19,-16,-7.399999999999999,6.299999999999999,0.0,-4.700000000000003,-0.20999999999999996,11.0,139.33333333333334,119.0,20.33333333333333,1.0,8.333333333333332,174.99999999999997,117.0,58.0,-0.6666666666666667,8
0,17,-806,-3,-0.7000000000000002,7,-38,-64,-37,-858,0,6,-1.2999999999999998,-32,0,52,-6,0.09999999999999964,-9,1,-9.200000000000003,4.6,0.2999999999999998,-2.6999999999999993,-0.5199999999999998,10.000000000000002,122.66666666666666,80.33333333333331,42.33333333333334,1.666666666666667,2.666666666666666,52.33333333333337,69.0,-16.66666666666667,0.3333333333333333,-4
0,18,-964,-6,-0.7999999999999998,8,-45,1,-12,-581,0,11,-1.0999999999999996,-14,-23,-383,-1,-0.6000000000000005,-19,-16,-7.399999999999999,6.299999999999999,0.0,-4.700000000000003,-0.20999999999999996,8.333333333333334,62.33333333333337,6.333333333333343,56.000000000000014,1.0,-2.6666666666666643,-38.0,-59.66666666666666,21.66666666666667,-1.0,-17
0,19,-388,-1,-0.2999999999999998,7,11,-14,-14,-404,0,7,-0.6999999999999993,0,-12,16,3,0.09999999999999964,12,-2,-0.6000000000000014,4.9,0.5,0.6000000000000014,-0.040000000000000036,3.0,-1.0,-18.999999999999986,18.000000000000007,0.3333333333333335,7.666666666666666,118.33333333333334,88.0,30.33333333333333,0.0,-23
0,1,1095,45,0.8000000000000007,5,45,44,47,1054,0,5,1.3000000000000007,38,5,41,6,0.0,10,14,8.100000000000001,1.8000000000000007,0.5,6.5,0.2699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
0,3,724,116,0.0,1,41,98,112,1109,0,1,0.7000000000000002,49,6,-385,1,-0.9000000000000004,-6,31,3.8999999999999986,0.8000000000000007,0.5999999999999996,2.8999999999999986,0.08000000000000007,-6.0,-16.0,96.5,-112.5,3.5,-6.0,-102.5,-163.0,60.5,-0.5,-4
0,4,655,15,0.5,8,13,25,37,647,0,5,0.6000000000000005,30,-25,8,1,0.20000000000000018,-12,6,6.899999999999999,3.6999999999999993,0.1999999999999993,3.599999999999998,0.18999999999999995,3.0,106.66666666666669,139.66666666666669,-33.0,1.6666666666666667,0.33333333333333215,53.333333333333314,69.33333333333334,-15.999999999999986,0.0,8
0,5,1029,25,0.8000000000000007,5,22,0,-2,759,0,4,1.3000000000000007,17,44,270,8,0.09999999999999964,11,13,5.200000000000003,1.6999999999999993,0.0,4.199999999999999,0.08000000000000007,-4.0,-47.33333333333337,7.666666666666686,-54.999999999999986,0.33333333333333304,7.000000000000002,109.0,84.33333333333334,24.66666666666667,-0.33333333333333326,-7
0,6,218,75,-0.1999999999999993,2,-2,85,136,799,0,1,-0.5,40,-79,-581,-13,-0.40000000000000036,-38,27,-0.6999999999999957,0.09999999999999964,0.0,-1.5,-0.3600000000000003,4.0,-18.666666666666686,24.666666666666657,-43.33333333333333,0.3333333333333335,-2.0,-38.333333333333314,-5.333333333333314,-33.0,-0.6666666666666666,6
0,8,887,127,0.10000000000000053,1,38,94,139,1166,0,-2,0.40000000000000036,61,-16,-279,0,-0.5,-16,11,2.8999999999999986,-1.9000000000000004,0.1999999999999993,1.3999999999999986,0.020000000000000018,7.333333333333334,128.33333333333334,147.33333333333331,-18.999999999999993,-0.33333333333333326,6.999999999999998,105.0,87.33333333333333,17.66666666666667,1.6666666666666667,14
