week,avg_passing_yards,avg_sacks_suffered,avg_passing_air_yards,avg_passing_epa,avg_passing_cpoe,avg_rushing_yards,avg_rushing_epa,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_fumbles_forced,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_misc_yards,avg_fumble_recovery_opp,avg_penalties,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_fg_made,avg_fg_blocked,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_fumbles,pst_passing_air_yards,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receiving_fumbles,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_fumbles_forced,pst_def_sacks,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_opp,pst_fumble_recovery_tds,pst_penalties,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_fg_made,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_missed_30_39,pst_pat_made,pst_pat_missed,pst_pat_blocked,pst_gwfg_made,score_diff
3.0,45.66666666666663,0.3333333333333332,72.33333333333337,-10.164786977,-12.816584506,159.33333333333337,3.3996862859999997,0.0,0.0,24.666666666666668,0.0,7.999999999999998,6.0,-1.6666666666666667,4.666666666666666,2.0,16.0,0.0,0.3333333333333333,0.3333333333333321,1.6666666666666667,10.0,0.0,0.0,0.6666666666666666,5018.0,32.0,19.0,26.0,7.0,3454.0,168.05946339,1.0722387380000002,1.0,2307.0,28.0,3.0,-4.0,30.569152290000005,2.0,16.0,0.0,690.0,79.0,441.0,108.0,38.0,60.0,123.0,5.0,51.0,37.0,3.0,0.0,0.0,19.0,16.0,0.0,121.0,68.0,40.0,328.0,50.0,28.0,6.0,-1.0,51.0,0.0,7.0,6.0,10.0,0.0,51.0,7.0,0.0,2.0,-1
3.0,103.33333333333334,-0.3333333333333335,293.3333333333334,2.4547322941565524,-8.086606908470461,44.66666666666666,-14.999031565248991,0.0,0.0,26.666666666666668,-2.000000000000001,16.666666666666664,4.333333333333334,2.0,7.000000000000001,2.333333333333333,71.33333333333333,0.0,1.3333333333333333,6.999999999999999,2.0,19.333333333333336,0.0,3.3333333333333335,0.0,6240.0,47.0,17.0,13.0,3.0,7210.0,166.8436926,-1.4598104539999994,0.0,1444.0,23.0,1.0,4.0,-19.460111278,1.0,3.0,0.0,719.0,43.0,337.0,100.0,22.0,56.0,161.0,16.0,190.0,96.0,2.0,0.0,0.0,-4.0,16.0,0.0,125.0,49.0,45.0,301.0,30.0,25.0,5.0,-2.0,42.0,0.0,13.0,5.0,10.0,0.0,63.0,4.0,0.0,0.0,-2
3.0,76.99999999999994,-0.3333333333333335,141.33333333333331,-2.857436554,-7.494149381,67.33333333333333,-7.798506673,-1.0,-0.3333333333333333,27.000000000000004,5.000000000000001,7.666666666666668,3.0,1.0,4.666666666666666,0.3333333333333333,-2.3333333333333335,0.0,0.6666666666666666,6.333333333333333,3.3333333333333335,40.0,2.6666666666666665,-0.3333333333333333,0.0,2682.0,21.0,14.0,54.0,3.0,2895.0,20.272944180000003,2.736695796,2.0,3191.0,32.0,9.0,6.0,50.871799556000006,2.0,3.0,0.0,574.0,123.0,247.0,71.0,13.0,49.0,72.0,26.0,188.0,92.0,4.0,-1.0,0.0,12.0,3.0,4.0,82.0,50.0,28.0,277.0,45.0,12.0,9.0,0.0,46.0,0.0,0.0,12.0,4.0,0.0,56.0,5.0,0.0,1.0,2
3.0,241.3333333333333,2.666666666666667,331.0,2.2544427393558903,-1.4684166777442331,-10.999999999999991,-9.219435495966064,0.0,0.0,23.999999999999996,2.666666666666667,9.333333333333334,1.3333333333333337,0.3333333333333333,9.0,-0.6666666666666667,-15.333333333333332,0.0,0.0,-0.666666666666667,1.6666666666666667,27.666666666666664,3.666666666666666,-0.6666666666666666,-0.3333333333333333,3907.0,22.0,20.0,55.0,8.0,4010.0,-103.45458728,-0.445044812,-3.0,1407.0,1.0,14.0,2.0,-72.59002433,2.0,6.0,2.0,617.0,105.0,327.0,46.0,5.0,45.0,125.0,10.0,98.0,66.0,2.0,0.0,-8.0,18.0,10.0,-3.0,57.0,71.0,-1.0,29.0,38.0,26.0,2.0,5.0,52.0,0.0,13.0,0.0,10.0,0.0,6.0,4.0,4.0,4.0,-16
4.0,81.99999999999994,-1.0,105.33333333333331,0.0771943379999999,10.57189139,-9.666666666666686,2.359285008406963,-0.3333333333333333,-0.3333333333333333,-4.666666666666664,0.333333333333333,-7.666666666666668,-2.3333333333333335,1.6666666666666667,-0.666666666666667,-0.6666666666666666,0.0,0.0,0.6666666666666667,2.0,0.0,-5.666666666666666,-1.0000000000000002,-1.0000000000000002,0.0,1046.0,13.0,-10.0,-13.0,-2.0,8.0,212.5204336,11.202735434,-3.0,234.0,6.0,5.0,-4.0,9.590676029,0.0,1.0,-1.0,9.0,2.0,-46.0,-5.0,7.0,1.0,7.0,4.0,144.0,21.0,1.0,-1.0,-4.0,11.0,7.0,1.0,7.0,-4.0,2.0,25.0,1.0,4.0,5.0,-1.0,5.0,0.0,1.0,6.0,-7.0,2.0,21.0,0.0,0.0,0.0,10
4.0,14.666666666666742,0.6666666666666667,73.66666666666663,3.4418367750710472,-1.4389860127130474,-33.99999999999997,-8.612525604506521,0.3333333333333333,0.3333333333333333,2.3333333333333357,3.0000000000000004,12.333333333333334,0.0,-0.6666666666666666,0.666666666666667,0.6666666666666667,12.333333333,9.0,0.0,-1.333333333333333,-1.6666666666666667,-1.666666666666668,-1.3333333333333337,0.3333333333333335,0.3333333333333333,368.0,-1.0,1.0,-9.0,-2.0,-149.0,-0.6171032899999993,2.787567289,-2.0,-1020.0,-9.0,4.0,2.0,-91.74731179,0.0,4.0,0.0,37.0,-13.0,83.0,-21.0,2.0,-26.0,-43.0,-1.0,54.0,-2.0,1.0,1.0,0.0,1.0,2.0,-1.0,-20.0,1.0,-24.0,-148.0,6.0,11.0,-3.0,-1.0,-3.0,0.0,5.0,4.0,2.0,0.0,-7.0,-1.0,-1.0,3.0,3
4.0,-88.33333333333337,-0.3333333333333335,13.666666666666686,-1.6618875238371356,-3.002152966005504,23.00000000000003,3.0031188174747534,0.3333333333333333,0.3333333333333333,10.666666666666664,-1.0,2.3333333333333357,-2.0000000000000004,1.3333333333333333,-2.0,0.3333333333333332,-10.333333333333334,0.0,0.0,-4.0,-0.9999999999999998,-5.333333333333332,0.3333333333333333,-0.3333333333333332,-0.3333333333333333,-183.0,-15.0,2.0,30.0,2.0,-123.0,-78.808811401,-1.5721209910000002,0.0,270.0,-2.0,-1.0,0.0,-19.89965584,-1.0,-3.0,0.0,27.0,-46.0,52.0,-11.0,-4.0,-8.0,5.0,-10.0,-200.0,-8.0,0.0,0.0,0.0,-1.0,-5.0,1.0,-11.0,-1.0,-11.0,44.0,-1.0,7.0,-2.0,0.0,9.0,0.0,-8.0,2.0,9.0,-1.0,-19.0,0.0,0.0,2.0,-3
4.0,426.33333333333337,2.666666666666667,289.3333333333333,13.068930431958096,8.443866375011009,89.33333333333329,-4.737895563474753,-0.3333333333333333,-0.3333333333333333,21.66666666666667,6.0,15.999999999999996,7.666666666666668,-1.3333333333333333,9.333333333333332,1.3333333333333337,34.333333333333336,0.0,0.6666666666666666,10.666666666666668,3.666666666666666,36.33333333333333,0.0,1.6666666666666663,0.6666666666666666,4633.0,51.0,14.0,-3.0,1.0,5478.0,156.879617151,3.605558232,2.0,1939.0,22.0,9.0,3.0,50.31758018,2.0,11.0,0.0,553.0,166.0,266.0,82.0,16.0,49.0,86.0,29.0,438.0,88.0,1.0,0.0,0.0,12.0,16.0,-1.0,124.0,71.0,48.0,272.0,34.0,21.0,6.0,0.0,48.0,0.0,23.0,5.0,-5.0,2.0,70.0,0.0,0.0,-2.0,3
4.0,101.33333333333344,4.0,78.00000000000006,-4.777829638,-25.33976312,124.66666666666669,-0.0960251375018499,0.6666666666666666,0.6666666666666666,44.33333333333333,4.333333333333334,35.66666666666667,7.333333333333334,-1.3333333333333337,7.333333333333334,1.3333333333333333,0.0,0.0,-0.3333333333333334,3.666666666666667,2.0,22.0,3.333333333333334,3.333333333333334,0.0,2527.0,1.0,31.0,65.0,7.0,4409.0,-344.72827259999997,-18.339513555,6.0,1608.0,11.0,5.0,9.0,-28.157681669,0.0,0.0,2.0,605.0,76.0,450.0,74.0,7.0,38.0,87.0,5.0,-41.0,31.0,-1.0,2.0,8.0,1.0,0.0,-1.0,100.0,74.0,22.0,188.0,27.0,22.0,-3.0,2.0,52.0,0.0,9.0,-3.0,17.0,-2.0,5.0,2.0,0.0,0.0,-10
4.0,-87.66666666666663,-0.9999999999999996,-50.333333333333286,1.779278401,-13.955924760455703,17.333333333333286,-0.6945233374667767,0.0,0.0,6.666666666666668,-1.666666666666667,0.3333333333333321,3.333333333333333,0.3333333333333332,0.0,1.0,14.666666666666666,0.0,-0.3333333333333333,-2.666666666666667,-1.3333333333333337,-20.666666666666668,2.666666666666667,-1.0000000000000002,-0.3333333333333333,172.0,1.0,0.0,20.0,-1.0,132.0,38.42156306999999,2.0486470019999996,2.0,330.0,6.0,1.0,0.0,14.872875359999998,-3.0,-3.0,1.0,4.0,-23.0,-159.0,24.0,2.0,15.0,4.0,-7.0,0.0,-27.0,0.0,0.0,0.0,2.0,1.0,1.0,18.0,-3.0,3.0,141.0,18.0,-3.0,-1.0,1.0,-8.0,0.0,5.0,-7.0,6.0,-1.0,10.0,1.0,0.0,1.0,-8
4.0,-37.66666666666663,3.0,12.0,-12.786165617250738,-2.1858567468578243,33.0,-1.713981986,0.0,0.3333333333333333,1.3333333333333286,-3.333333333333334,-7.333333333333332,1.0,0.3333333333333335,2.0,0.3333333333333333,3.666666666666666,0.0,0.0,0.0,2.333333333333333,22.0,-2.0,1.666666666666667,0.0,870.0,15.0,0.0,15.0,-5.0,-74.0,95.787411314,4.890801669999999,-1.0,174.0,4.0,-3.0,-1.0,21.99227777,0.0,3.0,-1.0,57.0,-36.0,8.0,13.0,3.0,-6.0,-29.0,-1.0,91.0,-28.0,-2.0,0.0,-2.0,-7.0,-4.0,-1.0,-33.0,16.0,7.0,71.0,14.0,6.0,0.0,-3.0,7.0,0.0,-1.0,2.0,-2.0,-1.0,13.0,1.0,0.0,3.0,12
4.0,183.9999999999999,0.6666666666666665,124.66666666666674,-0.7884186792242209,5.217455247713048,224.6666666666666,15.23386402701304,-0.3333333333333333,-0.3333333333333333,29.666666666666664,0.6666666666666661,2.0,4.0,2.0,3.666666666666666,-0.3333333333333334,-13.666666666,-9.0,0.6666666666666666,7.666666666666666,4.666666666666667,19.333333333333336,3.0,1.6666666666666663,-0.3333333333333333,3251.0,22.0,13.0,58.0,9.0,4441.0,-15.580011940000002,-4.783038125,4.0,3491.0,29.0,1.0,-1.0,118.4716035,1.0,-1.0,0.0,563.0,117.0,315.0,86.0,10.0,69.0,145.0,14.0,94.0,81.0,0.0,-1.0,0.0,9.0,4.0,2.0,132.0,54.0,71.0,485.0,34.0,5.0,8.0,2.0,60.0,0.0,-2.0,1.0,2.0,0.0,44.0,2.0,2.0,-3.0,-3
4.0,-71.0,-3.333333333333333,-86.0,0.7128601310000002,-4.026247627,31.33333333333333,2.275510809934483,0.3333333333333333,0.3333333333333333,4.333333333333329,-1.0,-0.3333333333333321,2.6666666666666665,0.0,-0.3333333333333321,0.3333333333333333,2.0,0.0,0.0,3.666666666666667,-0.3333333333333335,3.3333333333333357,-1.3333333333333333,2.0,0.0,1217.0,19.0,-4.0,-10.0,-1.0,996.0,157.30480984,2.122997153,2.0,58.0,2.0,-2.0,1.0,-7.42304641,2.0,0.0,2.0,12.0,-22.0,-84.0,7.0,4.0,4.0,10.0,15.0,285.0,22.0,3.0,0.0,5.0,0.0,1.0,1.0,45.0,-3.0,12.0,51.0,-7.0,1.0,4.0,-3.0,1.0,0.0,-5.0,10.0,-3.0,1.0,22.0,4.0,-2.0,-1.0,15
4.0,-37.00000000000006,0.3333333333333335,-58.66666666666663,0.3375955599486199,-2.558146647,37.666666666666686,-6.951458906,-0.6666666666666667,-0.3333333333333333,-8.000000000000004,-3.333333333333333,-3.3333333333333357,1.6666666666666663,1.3333333333333337,1.0,-0.3333333333333333,-6.333333333333334,0.0,1.0,3.666666666666667,1.0,18.0,1.3333333333333337,-0.333333333333333,0.0,-952.0,-3.0,-5.0,0.0,-8.0,-563.0,6.967489409999999,0.2742864739999997,1.0,408.0,2.0,-2.0,4.0,14.69117062,0.0,-3.0,0.0,-50.0,-22.0,-72.0,5.0,-7.0,1.0,-31.0,7.0,153.0,-1.0,1.0,-1.0,0.0,-13.0,-3.0,0.0,-41.0,-10.0,-4.0,-79.0,-17.0,-14.0,1.0,1.0,5.0,0.0,-3.0,-6.0,-4.0,0.0,3.0,-2.0,0.0,-5.0,-9
4.0,10.333333333333371,-0.6666666666666667,72.0,-0.2299545197198003,-17.988526179915375,95.66666666666669,3.553900125224372,-0.3333333333333333,-0.3333333333333333,0.3333333333333357,3.333333333333334,4.0,-1.9999999999999996,-1.0,1.666666666666667,0.0,-2.3333333333333335,-28.666666666666668,-0.6666666666666667,-2.0,1.6666666666666667,15.333333333333334,-0.9999999999999998,-0.3333333333333332,0.0,69.0,-7.0,7.0,-10.0,2.0,-836.0,-36.33295977,-3.81148981,4.0,-188.0,-6.0,2.0,3.0,-54.46512889,0.0,-4.0,-1.0,-31.0,-66.0,-74.0,-1.0,1.0,-3.0,-29.0,0.0,16.0,-12.0,0.0,-1.0,-41.0,-3.0,1.0,0.0,8.0,3.0,-1.0,44.0,-2.0,9.0,-2.0,0.0,-1.0,0.0,2.0,2.0,7.0,-2.0,-17.0,-2.0,0.0,0.0,-3
4.0,-12.333333333333371,0.9999999999999998,-152.33333333333334,1.1629947588172205,3.754525176130315,11.333333333333314,-2.305279215,-0.3333333333333333,-0.3333333333333333,3.0,0.333333333333333,-3.0,-0.333333333333333,-0.3333333333333333,0.666666666666667,-0.3333333333333333,-9.333333333333334,0.0,0.0,0.0,-0.3333333333333335,2.333333333333334,-1.3333333333333337,-0.3333333333333333,0.0,428.0,15.0,-6.0,5.0,-1.0,290.0,43.86112283,1.6810937839999998,-2.0,-251.0,-11.0,-2.0,-1.0,7.890738182,0.0,0.0,0.0,54.0,-65.0,-107.0,-4.0,0.0,2.0,7.0,-5.0,-158.0,-15.0,-1.0,0.0,0.0,1.0,1.0,0.0,-26.0,15.0,-3.0,-117.0,5.0,-11.0,4.0,2.0,1.0,0.0,0.0,-2.0,-7.0,2.0,7.0,-2.0,-1.0,1.0,3
4.0,-82.66666666666669,1.3333333333333337,-4.333333333333314,-9.540833362567792,-8.873447468119,24.0,4.227408165,-0.3333333333333333,0.0,6.0,2.0,9.333333333333332,0.333333333333333,-0.3333333333333333,2.333333333333333,0.3333333333333332,4.666666666666667,0.0,0.3333333333333333,0.666666666666667,-0.3333333333333333,4.999999999999999,-1.3333333333333337,1.3333333333333337,0.0,-1384.0,-17.0,0.0,13.0,3.0,-1085.0,-179.75983064000002,-0.470089653,-5.0,-412.0,-10.0,2.0,-1.0,-50.99001536,0.0,0.0,0.0,3.0,18.0,10.0,12.0,-3.0,-3.0,-19.0,6.0,225.0,8.0,1.0,1.0,0.0,8.0,-2.0,-1.0,-2.0,11.0,8.0,81.0,4.0,-3.0,2.0,1.0,11.0,-1.0,-1.0,-1.0,-5.0,0.0,-15.0,-3.0,0.0,-1.0,-10
4.0,38.666666666666686,2.666666666666667,18.66666666666663,-9.308322676640945,0.221292467,10.333333333333314,1.7083831119999997,0.0,0.0,6.333333333333329,-3.333333333333334,-4.666666666666666,1.9999999999999996,-0.6666666666666667,-1.333333333333333,-0.3333333333333333,-8.0,0.0,0.3333333333333333,-2.333333333333334,0.6666666666666665,-6.666666666666668,0.0,0.3333333333333332,0.0,-157.0,5.0,-6.0,-15.0,-2.0,-5.0,-18.550330367,-4.791254487,1.0,136.0,-1.0,-2.0,-1.0,38.441943417,-1.0,1.0,2.0,31.0,30.0,-14.0,-7.0,5.0,-9.0,-7.0,3.0,47.0,-14.0,-2.0,1.0,12.0,-5.0,8.0,-1.0,-27.0,7.0,-7.0,-123.0,-7.0,3.0,-1.0,1.0,-3.0,0.0,2.0,-3.0,5.0,1.0,3.0,-3.0,0.0,-3.0,-7
4.0,-48.0,-1.666666666666667,-21.33333333333331,0.2074853026991245,3.36961465025674,-27.00000000000003,-2.9056361820718637,0.3333333333333333,0.0,-2.6666666666666643,1.3333333333333337,-4.666666666666666,-0.3333333333333335,0.0,-3.0,0.6666666666666667,-0.6666666666666661,0.0,0.3333333333333333,-1.666666666666667,-1.6666666666666663,-15.333333333333332,-1.6666666666666667,1.3333333333333337,-0.3333333333333333,89.0,-8.0,7.0,1.0,0.0,535.0,-90.39393323,-5.076441354,-1.0,-960.0,-12.0,0.0,0.0,-66.66408479,-2.0,3.0,2.0,40.0,15.0,-81.0,-7.0,-4.0,3.0,0.0,-5.0,-85.0,-6.0,-2.0,0.0,101.0,-6.0,-2.0,-2.0,-3.0,21.0,-14.0,-80.0,2.0,-9.0,4.0,-1.0,-2.0,0.0,0.0,-3.0,-7.0,0.0,-26.0,4.0,0.0,1.0,-8
4.0,61.333333333333314,-1.3333333333333337,-3.0,12.875004116018903,4.747371845633296,7.0,6.92529717,0.0,-0.3333333333333333,0.3333333333333286,2.333333333333333,7.0,-0.333333333333333,-0.6666666666666667,0.333333333333333,-1.3333333333333337,-2.6666666666666643,0.0,-0.6666666666666667,-1.333333333333333,0.3333333333333335,-3.0,1.666666666666667,-1.3333333333333333,0.0,-446.0,-6.0,1.0,5.0,2.0,-929.0,2.5697143000000153,1.183533437,1.0,283.0,-2.0,5.0,2.0,21.829443414,0.0,0.0,0.0,-42.0,-4.0,52.0,-31.0,2.0,-16.0,-36.0,-2.0,-17.0,-16.0,0.0,0.0,0.0,8.0,2.0,2.0,14.0,-22.0,-16.0,-22.0,0.0,3.0,-2.0,0.0,8.0,0.0,-8.0,6.0,-2.0,0.0,-6.0,0.0,0.0,-1.0,10
4.0,67.33333333333326,0.6666666666666665,27.33333333333337,4.359692786,13.84883425582832,-78.66666666666667,1.1378315389999998,0.0,0.0,7.333333333333336,1.666666666666667,-2.333333333333332,-2.3333333333333335,0.3333333333333333,-2.666666666666667,0.3333333333333332,19.0,0.0,0.6666666666666667,-2.333333333333334,-1.6666666666666667,-14.333333333333334,0.6666666666666667,0.0,-0.3333333333333333,456.0,15.0,4.0,-2.0,-1.0,1131.0,2.3672660000000008,-2.192265843,1.0,-483.0,-12.0,-2.0,1.0,-33.98914029,-1.0,-7.0,1.0,-3.0,45.0,33.0,-8.0,-7.0,2.0,-8.0,10.0,56.0,17.0,-2.0,0.0,0.0,-5.0,-5.0,0.0,-26.0,-6.0,-15.0,-64.0,0.0,5.0,-3.0,0.0,-1.0,0.0,-1.0,9.0,-2.0,0.0,6.0,-3.0,0.0,-1.0,-15
4.0,386.0,-0.3333333333333335,284.66666666666663,11.195450482135584,10.167543597238,35.0,-9.809207385,0.6666666666666666,0.0,28.333333333333336,5.0,9.666666666666668,3.666666666666667,1.3333333333333337,2.666666666666667,0.6666666666666667,2.666666666666666,0.0,-0.3333333333333333,4.333333333333333,1.3333333333333337,2.666666666666668,3.0,-0.3333333333333335,0.0,6398.0,55.0,15.0,18.0,-2.0,6167.0,299.10791814000004,-0.3123681419999999,11.0,2246.0,28.0,1.0,3.0,35.52165384,1.0,5.0,1.0,638.0,83.0,417.0,43.0,22.0,38.0,108.0,5.0,-155.0,48.0,-1.0,-1.0,0.0,-7.0,12.0,2.0,118.0,47.0,10.0,26.0,35.0,27.0,1.0,-1.0,39.0,2.0,9.0,7.0,13.0,0.0,55.0,10.0,0.0,2.0,10
4.0,321.66666666666674,2.333333333333333,382.99999999999994,0.5587805980507035,1.904247522,42.333333333333314,6.725803561,1.6666666666666667,0.6666666666666666,44.33333333333334,13.333333333333332,28.000000000000004,0.3333333333333335,-0.6666666666666669,3.333333333333333,1.0,13.0,0.0,-1.0,2.666666666666666,0.0,-12.333333333333332,-1.0000000000000002,2.9999999999999996,0.0,5760.0,26.0,19.0,40.0,17.0,5678.0,29.77260099,1.8811353260000003,-1.0,1209.0,12.0,11.0,-2.0,-63.76905623,0.0,8.0,0.0,678.0,107.0,525.0,48.0,20.0,34.0,145.0,-1.0,-85.0,75.0,-1.0,2.0,0.0,29.0,12.0,0.0,165.0,82.0,36.0,388.0,52.0,54.0,2.0,-1.0,51.0,0.0,13.0,18.0,16.0,0.0,27.0,5.0,0.0,10.0,9
4.0,345.99999999999994,-1.0,260.0,25.970839840690807,4.730842815419337,31.0,-0.1155544399999999,0.3333333333333333,-0.3333333333333333,36.00000000000001,11.0,31.666666666666664,1.6666666666666663,0.9999999999999998,2.666666666666667,0.0,6.666666666666668,0.0,1.0,5.333333333333333,-2.0,-19.333333333333332,4.0,-1.0000000000000004,0.0,3066.0,6.0,14.0,25.0,15.0,4545.0,-100.323450848,-4.601734516999999,3.0,1394.0,8.0,8.0,3.0,-80.10004806,0.0,-1.0,2.0,528.0,149.0,395.0,47.0,11.0,53.0,157.0,15.0,84.0,119.0,5.0,0.0,4.0,23.0,16.0,3.0,138.0,52.0,22.0,119.0,5.0,17.0,5.0,6.0,44.0,0.0,7.0,5.0,10.0,2.0,21.0,0.0,0.0,-3.0,-12
4.0,-33.33333333333337,-2.333333333333333,-182.33333333333331,-0.0564230889999997,-5.487903405100534,-8.0,3.796755405,-1.0,-0.6666666666666666,6.666666666666664,4.333333333333334,-5.666666666666668,2.3333333333333335,-0.3333333333333333,0.9999999999999996,1.0,6.333333333333333,9.0,-0.6666666666666667,-4.333333333333334,0.3333333333333335,2.999999999999999,0.9999999999999998,0.0,-0.3333333333333333,1013.0,5.0,-6.0,-7.0,6.0,1097.0,89.5874148,5.9311640400000005,0.0,-61.0,-2.0,4.0,2.0,10.591392669999998,1.0,0.0,2.0,-2.0,51.0,67.0,-21.0,0.0,5.0,-12.0,-2.0,-57.0,-13.0,0.0,0.0,-33.0,7.0,1.0,0.0,13.0,3.0,-9.0,-143.0,-5.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,-1.0,5.0,-3.0,0.0,2.0,3
4.0,274.33333333333337,0.666666666666667,483.0,-0.9583654588309476,-2.332435019237768,104.33333333333336,2.278778473,1.3333333333333337,1.0,29.0,4.333333333333334,24.333333333333332,4.666666666666666,1.3333333333333337,4.333333333333333,1.0,18.666666666666668,0.0,0.6666666666666666,4.333333333333333,2.666666666666667,13.0,3.3333333333333335,1.3333333333333337,0.0,3670.0,9.0,19.0,23.0,5.0,3998.0,34.026896539999996,1.222120534,4.0,2402.0,35.0,9.0,4.0,-1.177432154,1.0,5.0,0.0,525.0,207.0,509.0,54.0,10.0,34.0,79.0,28.0,480.0,104.0,4.0,0.0,0.0,8.0,6.0,0.0,121.0,51.0,31.0,433.0,20.0,47.0,-1.0,-2.0,52.0,0.0,9.0,13.0,18.0,-2.0,35.0,6.0,2.0,0.0,-3
4.0,319.33333333333337,6.0,620.6666666666666,-1.9302179030000004,8.545305598201068,119.66666666666669,-7.71984181,2.0,1.3333333333333333,30.333333333333336,0.6666666666666661,32.66666666666667,0.0,1.0,2.333333333333334,-1.0,-6.333333333333333,-9.0,1.6666666666666667,12.333333333333334,0.9999999999999998,4.666666666666668,0.666666666666667,1.0,0.6666666666666666,2424.0,24.0,19.0,44.0,-2.0,2648.0,-121.79807395,-10.996708257000002,0.0,2052.0,14.0,-2.0,-1.0,-62.49835208,-1.0,3.0,-2.0,661.0,5.0,309.0,97.0,13.0,41.0,125.0,20.0,370.0,94.0,2.0,0.0,66.0,-1.0,6.0,0.0,85.0,67.0,44.0,492.0,42.0,17.0,5.0,0.0,49.0,0.0,8.0,11.0,3.0,3.0,26.0,10.0,0.0,-2.0,-3
4.0,274.33333333333326,5.333333333333332,245.99999999999991,-8.840181986000001,15.668586920911409,152.00000000000006,3.1253498769335533,0.0,0.0,23.666666666666664,11.0,24.333333333333336,-1.6666666666666663,0.6666666666666667,3.6666666666666665,-1.0,-14.666666666666666,0.0,1.3333333333333337,10.666666666666668,3.666666666666667,41.66666666666667,-2.0000000000000004,3.333333333333334,0.6666666666666666,3291.0,14.0,20.0,18.0,12.0,4231.0,-169.46351966999998,-6.809008258999999,-1.0,1358.0,2.0,3.0,2.0,-49.8174456,6.0,7.0,-1.0,625.0,121.0,703.0,23.0,10.0,19.0,75.0,22.0,135.0,110.0,1.0,1.0,0.0,10.0,6.0,-1.0,70.0,70.0,23.0,56.0,15.0,32.0,5.0,-1.0,63.0,0.0,0.0,19.0,-1.0,2.0,7.0,-1.0,0.0,-1.0,8
4.0,116.33333333333336,1.3333333333333333,94.66666666666669,-0.8613024629999995,1.502990772,-6.0,-2.7876716890223268,0.6666666666666667,0.3333333333333333,-10.333333333333336,0.3333333333333339,-8.333333333333332,0.0,0.0,0.0,-1.0,-10.0,0.0,0.0,0.666666666666667,0.6666666666666666,12.0,1.3333333333333337,0.0,0.0,-58.0,-3.0,9.0,15.0,-4.0,-90.0,-18.1598914,-3.867002638,0.0,84.0,4.0,1.0,1.0,9.25017838,2.0,2.0,0.0,-20.0,-2.0,42.0,-30.0,-5.0,-24.0,-18.0,-6.0,9.0,-19.0,1.0,0.0,-9.0,-4.0,-2.0,0.0,-3.0,-14.0,-23.0,-164.0,12.0,-15.0,2.0,0.0,-5.0,0.0,-2.0,0.0,-6.0,-1.0,-4.0,1.0,1.0,-2.0,4
4.0,353.3333333333333,4.0,291.0,10.0713772485845,-0.3436857403892164,177.33333333333337,4.2821507631437274,-0.3333333333333333,0.0,39.33333333333333,2.0,24.666666666666664,4.333333333333334,1.0,13.0,0.6666666666666665,16.666666666666664,0.0,0.0,9.333333333333334,5.333333333333333,39.666666666666664,3.3333333333333335,-0.3333333333333335,0.6666666666666666,3496.0,28.0,3.0,30.0,6.0,3695.0,121.86906123,5.50399338,4.0,3675.0,37.0,6.0,4.0,109.66409788,4.0,-1.0,-2.0,567.0,50.0,588.0,69.0,17.0,26.0,83.0,17.0,227.0,62.0,4.0,0.0,-93.0,18.0,6.0,5.0,110.0,34.0,47.0,319.0,32.0,39.0,-2.0,2.0,60.0,0.0,7.0,13.0,17.0,0.0,70.0,-4.0,0.0,-1.0,8
4.0,73.33333333333326,0.3333333333333335,222.33333333333331,-3.0765333690000007,-5.451361155,96.0,4.466441999044654,-0.3333333333333334,-0.3333333333333333,54.66666666666667,6.999999999999999,38.33333333333333,3.3333333333333335,0.6666666666666666,6.0,2.666666666666667,24.666666666666664,0.0,0.3333333333333333,4.666666666666666,0.0,-5.333333333333333,-0.6666666666666669,2.0,0.0,4075.0,26.0,2.0,23.0,13.0,4529.0,-38.91852634,1.1164569909999995,2.0,1499.0,6.0,-1.0,-1.0,-29.406211839999997,-2.0,2.0,1.0,694.0,118.0,364.0,115.0,23.0,79.0,124.0,19.0,96.0,99.0,-1.0,0.0,18.0,14.0,11.0,0.0,109.0,84.0,63.0,534.0,26.0,51.0,2.0,0.0,61.0,0.0,11.0,8.0,17.0,2.0,31.0,1.0,-1.0,4.0,-4
