,Week,LastYrTotalYdsDif,LastYrTotalPlaysDif,LastYrY/PDif,LastYrTODif,LastYr1stDsDif,LastYrPCmpDif,LastYrPAttDif,LastYrPYDsDif,LastYrPTDDif,LastYrPIntDif,LastYrPNY/ADif,LastYrPFDDif,LastYrRAttDif,LastYrRYDsDif,LastYrRTDsDif,LastYrRY/ADif,LastYrR1stDDif,LastYrPenDif,LastYrSc%Dif,LastYrTO%Dif,LastYrAvgPlyDif,LastYrAvgDrYdsDif,LastYrAvgDrPtsDif,MA3Off1stDDif,MA3OffTotYdsDif,MA3OffPYDSDif,MA3OffRYDSDif,MA3OffTOsDif,MA3Def1stDDif,MA3DefTotYdsDif,MA3DefPYDSDif,MA3DefRYDSDif,MA3DefTOsDif,score_diff
0,19,-80,17,-0.09999999999999964,7,-1,59,2,58,0,1,0.0,15,13,-138,0,-0.40000000000000036,-4,6,0.30000000000000426,3.200000000000001,0.09999999999999964,-0.3000000000000007,-0.010000000000000009,2.666666666666668,14.333333333333343,2.0,12.333333333333336,0.0,-0.3333333333333339,-22.333333333333343,-36.66666666666667,14.333333333333329,0.33333333333333337,-18
0,1,-186,-61,0.09999999999999964,14,-27,23,46,177,0,16,-0.09999999999999964,7,-92,-363,-2,0.0,-15,-26,-9.0,7.8999999999999995,-0.7000000000000002,-2.4999999999999964,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0,2,-111,-44,0.09999999999999964,4,-25,28,52,64,0,8,-0.2999999999999998,11,-80,-175,-11,0.2999999999999998,-22,-28,-0.5,3.5999999999999996,-0.10000000000000053,0.1999999999999993,0.07999999999999985,-15.0,-269.0,-140.0,-129.0,1.0,2.0,-59.0,-95.0,36.0,2.0,-6
0,3,-436,-102,0.09999999999999964,4,-39,40,49,201,0,7,0.0,4,-130,-637,-14,-0.2999999999999998,-35,-28,-4.699999999999996,2.8999999999999986,0.0,0.6999999999999993,-0.1299999999999999,-3.5,-144.0,-99.5,-44.5,-0.5,-7.0,-123.0,6.5,-129.5,1.5,-5
0,4,-233,-43,0.0,13,-22,43,13,115,0,12,0.10000000000000053,3,-45,-348,-6,-0.40000000000000036,-20,-33,-2.5999999999999943,6.6,-0.20000000000000018,-1.0,-0.040000000000000036,-2.3333333333333357,-59.99999999999997,-54.666666666666686,-5.333333333333329,1.3333333333333335,-7.999999999999998,-139.0,-83.66666666666666,-55.33333333333333,1.0,6
0,5,514,19,0.39999999999999947,17,-4,101,136,1127,0,14,0.5,34,-120,-613,-17,-0.2999999999999998,-34,-17,-3.5,9.2,0.09999999999999964,2.5,-0.20999999999999996,1.0,-35.666666666666686,1.3333333333333144,-37.0,1.0,-4.666666666666668,-38.333333333333314,-14.666666666666657,-23.66666666666667,0.3333333333333335,26
0,6,-317,-43,-0.10000000000000053,1,-7,6,0,-33,0,6,0.0,-2,-33,-284,-7,-0.40000000000000036,-11,-36,1.9000000000000057,1.8999999999999986,0.09999999999999964,0.0,0.04999999999999982,3.6666666666666643,11.333333333333314,29.333333333333314,-18.0,-0.33333333333333326,-8.666666666666664,-116.66666666666663,-139.0,22.33333333333333,1.666666666666667,19
0,8,-1101,-82,-0.6000000000000005,10,-57,14,19,-414,0,14,-0.7999999999999998,-22,-92,-687,-7,-0.7000000000000002,-33,-27,-12.599999999999994,5.699999999999999,-0.2999999999999998,-5.199999999999999,-0.6499999999999999,-4.666666666666668,-121.0,-54.0,-67.00000000000001,-0.3333333333333333,-6.333333333333334,-102.0,-39.66666666666667,-62.333333333333336,0.3333333333333335,-3
0,9,-536,-25,-0.40000000000000036,11,-62,63,111,430,0,11,-0.5,-2,-133,-966,-11,-0.9000000000000004,-53,-20,-9.799999999999997,6.1,-0.40000000000000036,-4.699999999999999,-0.6100000000000003,-6.666666666666666,-112.66666666666666,-113.33333333333333,0.6666666666666714,-0.6666666666666666,-9.666666666666666,-150.0,-99.33333333333334,-50.66666666666667,-0.33333333333333337,-20
0,10,384,-56,0.5999999999999996,10,2,40,42,500,0,12,0.40000000000000036,15,-92,-116,-6,0.5,-12,-3,2.700000000000003,6.799999999999999,0.20000000000000018,4.600000000000001,0.2799999999999998,-8.333333333333334,-96.66666666666666,-100.33333333333333,3.666666666666657,-0.6666666666666667,-9.333333333333334,-89.66666666666669,-66.66666666666666,-23.0,0.3333333333333333,-16
0,11,-185,-26,-0.10000000000000053,10,-33,68,94,528,0,15,0.0,7,-105,-713,-7,-0.6000000000000005,-32,-23,-4.5,4.899999999999999,-0.6000000000000005,-3.099999999999998,-0.1100000000000001,0.0,-47.666666666666686,-59.66666666666667,12.0,-0.3333333333333333,7.0,169.33333333333331,66.0,103.33333333333333,0.33333333333333337,-1
0,13,-203,-2,-0.20000000000000018,5,-32,39,29,-162,0,6,-0.5,-13,-20,-41,-7,0.09999999999999964,-3,-19,-3.0999999999999943,2.299999999999999,0.0,-1.0,-0.16999999999999993,-9.666666666666668,-149.66666666666669,-113.66666666666666,-36.0,-1.3333333333333335,6.666666666666666,153.33333333333334,92.99999999999997,60.33333333333334,0.0,-3
0,16,-203,-2,-0.20000000000000018,5,-32,39,29,-162,0,6,-0.5,-13,-20,-41,-7,0.09999999999999964,-3,-19,-3.0999999999999943,2.299999999999999,0.0,-1.0,-0.16999999999999993,-11.666666666666666,-190.0,-158.66666666666666,-31.333333333333343,-0.33333333333333337,3.0,9.333333333333314,-12.333333333333314,21.66666666666667,0.6666666666666667,-17
0,17,-802,-112,-0.20000000000000018,9,-73,20,32,82,0,11,-0.09999999999999964,-6,-127,-884,-16,-0.7999999999999998,-55,-31,-6.199999999999996,4.299999999999999,-0.7000000000000002,-4.599999999999998,-0.3200000000000003,-2.0,-50.0,-25.0,-25.0,0.0,4.0,77.66666666666669,61.333333333333314,16.333333333333343,-0.33333333333333337,-3
0,18,-185,-26,-0.10000000000000053,10,-33,68,94,528,0,15,0.0,7,-105,-713,-7,-0.6000000000000005,-32,-23,-4.5,4.899999999999999,-0.6000000000000005,-3.099999999999998,-0.1100000000000001,-5.333333333333334,-66.33333333333331,-14.0,-52.33333333333333,0.6666666666666666,3.0,74.66666666666663,19.333333333333343,55.33333333333333,-1.0,2
0,2,-728,-9,-0.6000000000000005,13,-36,-74,-49,-1005,0,11,-1.2999999999999998,-39,37,277,4,0.2999999999999998,8,-5,-11.400000000000002,5.000000000000001,-1.2000000000000002,-8.899999999999999,-0.3999999999999999,-2.0,22.0,94.0,-72.0,-1.0,13.0,253.0,157.0,96.0,-1.0,7
0,3,-158,-4,-0.10000000000000053,9,-7,-57,-53,-682,0,7,-0.7999999999999998,-31,37,524,0,0.7999999999999998,11,18,0.3000000000000007,3.9000000000000004,-0.2999999999999998,-1.8000000000000007,-0.020000000000000018,-3.0,-34.5,58.5,-93.0,1.0,6.5,59.5,-37.5,97.0,0.0,21
0,4,-1334,4,-1.2000000000000002,1,-51,-69,-50,-1111,0,6,-1.5,-51,48,-223,-1,-0.9000000000000004,-8,-6,-8.400000000000002,-1.1999999999999993,-0.7000000000000002,-10.600000000000001,-0.5800000000000001,4.333333333333334,17.66666666666663,16.666666666666657,1.0,-1.3333333333333335,1.0,20.666666666666686,17.333333333333314,3.333333333333343,-0.33333333333333326,-1
0,7,-847,13,-0.8000000000000007,0,-13,-35,-51,-999,0,1,-1.2000000000000002,-36,63,152,5,-0.20000000000000018,16,3,-1.9000000000000021,-2.3999999999999986,-0.5,-7.100000000000001,-0.09999999999999987,-1.6666666666666643,-9.333333333333371,49.333333333333314,-58.66666666666667,0.6666666666666667,-3.333333333333332,-93.33333333333331,-112.66666666666669,19.33333333333333,-1.0,-22
0,8,-158,-4,-0.10000000000000053,9,-7,-57,-53,-682,0,7,-0.7999999999999998,-31,37,524,0,0.7999999999999998,11,18,0.3000000000000007,3.9000000000000004,-0.2999999999999998,-1.8000000000000007,-0.020000000000000018,1.6666666666666679,28.333333333333314,48.33333333333334,-20.0,0.6666666666666667,-1.6666666666666643,-27.666666666666686,31.0,-58.66666666666667,-0.33333333333333337,-3
0,9,-653,8,-0.6000000000000005,3,-34,-69,-43,-1118,0,3,-1.5,-35,49,465,-5,0.5999999999999996,1,-7,-2.900000000000002,0.7000000000000011,-0.6000000000000005,-6.200000000000003,-0.21999999999999997,1.0,41.33333333333337,89.0,-47.66666666666667,0.33333333333333337,4.0,48.33333333333337,20.666666666666657,27.666666666666657,-3.0,8
0,10,-1078,27,-1.1000000000000005,10,-71,-34,16,-752,0,6,-1.7000000000000002,-48,-4,-326,-5,-0.6000000000000005,-30,1,-12.2,3.200000000000001,-0.9000000000000004,-11.100000000000001,-0.9100000000000001,-2.0,-37.666666666666686,32.333333333333314,-69.99999999999999,0.0,1.0,-11.333333333333371,-68.0,56.66666666666667,-0.3333333333333333,-25
0,11,-978,-50,-0.6000000000000005,3,-48,-57,-46,-981,0,2,-1.2000000000000002,-42,-1,3,-8,0.0,-12,-7,-7.099999999999998,0.0,-0.5,-5.700000000000003,-0.4299999999999997,2.3333333333333357,-18.333333333333314,2.0,-20.33333333333333,-2.0,-1.0,-72.33333333333337,-99.66666666666666,27.33333333333333,-1.6666666666666667,-1
0,13,-1344,-60,-0.9000000000000004,8,-82,-77,-63,-1100,0,6,-1.2999999999999998,-52,2,-244,-10,-0.5,-32,-10,-8.599999999999998,1.4000000000000004,-1.2000000000000002,-11.0,-0.6200000000000001,-3.0,-38.0,-41.66666666666667,3.6666666666666643,-0.3333333333333333,3.333333333333334,54.33333333333334,35.0,19.33333333333333,-0.3333333333333333,-5
0,14,-442,30,-0.5,0,-23,-67,-46,-900,0,2,-1.0,-36,84,458,-1,0.2999999999999998,2,-3,-0.3000000000000007,-2.0999999999999996,-0.5,-5.5,-0.28,-14.0,-196.66666666666666,-194.66666666666669,-2.0,0.0,-6.999999999999998,-131.33333333333331,-103.0,-28.333333333333336,0.0,-6
0,15,-859,9,-0.8000000000000007,0,-16,-91,-95,-1215,0,1,-1.2000000000000002,-48,96,356,-1,-0.10000000000000053,12,-15,-0.49999999999999645,-1.0,-0.40000000000000036,-6.400000000000002,-0.25,1.6666666666666679,-1.3333333333333428,-2.6666666666666856,1.3333333333333357,-0.33333333333333337,2.333333333333332,12.0,47.33333333333333,-35.333333333333336,0.6666666666666666,7
0,16,-775,9,-0.7000000000000002,12,-31,-54,-82,-1067,0,7,-1.0999999999999996,-43,84,292,0,-0.10000000000000053,3,-12,-4.9999999999999964,3.700000000000001,-0.7000000000000002,-7.400000000000002,-0.33999999999999986,-0.6666666666666643,-7.0,39.0,-46.0,0.6666666666666666,5.333333333333336,30.666666666666686,45.666666666666686,-15.0,1.0,-10
0,18,-442,30,-0.5,0,-23,-67,-46,-900,0,2,-1.0,-36,84,458,-1,0.2999999999999998,2,-3,-0.3000000000000007,-2.0999999999999996,-0.5,-5.5,-0.28,0.6666666666666679,39.0,32.33333333333334,6.666666666666671,0.3333333333333335,5.666666666666664,60.0,29.0,31.0,-0.33333333333333326,12
0,2,-463,-26,-0.3000000000000007,13,-12,-25,-16,-559,0,10,-0.7000000000000002,-27,-5,96,9,0.20000000000000018,13,0,-11.599999999999994,5.1,-0.5,-4.100000000000001,-0.5699999999999998,-8.0,-59.0,5.0,-64.0,2.0,-5.0,-80.0,-79.0,-1.0,2.0,-3
0,3,1556,87,1.0,3,98,64,47,1098,0,0,1.5,55,55,458,9,0.40000000000000036,46,-19,10.400000000000002,2.4000000000000004,1.0,10.2,0.53,0.0,8.5,16.0,-7.5,0.5,3.0,74.5,26.0,48.5,1.0,6
0,4,1054,77,0.5999999999999996,5,41,63,73,713,0,1,0.5999999999999996,25,16,341,10,0.5,26,-5,3.200000000000003,-0.5,-0.20000000000000018,2.3999999999999986,0.20999999999999996,-2.6666666666666643,-48.66666666666663,-80.00000000000003,31.33333333333333,0.6666666666666667,-2.666666666666668,-54.666666666666686,-0.6666666666666572,-54.0,0.33333333333333326,-5
0,5,-164,-56,0.09999999999999964,12,-28,-19,-3,-63,0,7,0.0,-11,-40,-101,0,0.10000000000000053,-9,-4,-5.199999999999996,3.6999999999999993,-0.9000000000000004,-3.5,-0.2400000000000002,-7.333333333333336,-99.0,-95.00000000000003,-4.0,0.0,-0.3333333333333357,10.333333333333371,11.0,-0.6666666666666714,0.6666666666666666,9
0,6,-219,36,-0.40000000000000036,5,1,7,27,-325,0,1,-0.7999999999999998,-10,19,106,7,0.0,7,7,-3.299999999999997,0.6999999999999993,-0.20000000000000018,-3.1000000000000014,-0.04999999999999982,-5.333333333333336,-62.666666666666686,-55.0,-7.666666666666671,0.6666666666666666,-9.666666666666666,-136.0,-73.66666666666666,-62.33333333333333,0.33333333333333337,-10
0,8,333,17,0.1999999999999993,4,41,23,9,38,0,2,0.09999999999999964,5,21,295,15,0.40000000000000036,39,9,1.5,-0.09999999999999964,-0.20000000000000018,0.3999999999999986,0.28,0.6666666666666643,-26.66666666666663,-8.666666666666657,-18.000000000000014,0.3333333333333333,-2.6666666666666643,-22.33333333333337,-112.99999999999997,90.66666666666667,-2.0,-8
0,9,-463,-26,-0.3000000000000007,13,-12,-25,-16,-559,0,10,-0.7000000000000002,-27,-5,96,9,0.20000000000000018,13,0,-11.599999999999994,5.1,-0.5,-4.100000000000001,-0.5699999999999998,-5.333333333333332,-128.33333333333331,-101.00000000000003,-27.33333333333333,1.0,0.0,32.66666666666663,4.666666666666657,28.0,-0.6666666666666666,-5
0,10,1152,75,0.6999999999999993,20,41,62,101,982,0,10,0.5999999999999996,29,-33,170,-1,0.6000000000000005,12,10,-2.5,8.6,-0.10000000000000053,3.599999999999998,-0.1299999999999999,3.666666666666666,43.00000000000003,-8.0,51.000000000000014,-0.6666666666666667,-4.333333333333336,-41.666666666666686,-65.66666666666666,24.0,-0.3333333333333333,-3
0,12,297,10,0.1999999999999993,5,15,-33,-29,-334,0,5,-0.10000000000000053,-22,53,631,13,0.9000000000000004,33,6,0.8000000000000043,-0.09999999999999964,-0.5,-1.1000000000000014,0.17999999999999994,4.666666666666666,56.333333333333314,14.333333333333329,42.0,1.3333333333333333,-5.333333333333332,-44.33333333333334,-90.33333333333334,46.0,-0.3333333333333333,-23
0,13,1054,77,0.5999999999999996,5,41,63,73,713,0,1,0.5999999999999996,25,16,341,10,0.5,26,-5,3.200000000000003,-0.5,-0.20000000000000018,2.3999999999999986,0.20999999999999996,-4.333333333333334,-93.00000000000003,-89.99999999999999,-3.0,-1.3333333333333333,-8.333333333333332,-131.33333333333334,-88.66666666666666,-42.66666666666666,-1.3333333333333335,-7
0,14,587,37,0.2999999999999998,2,52,38,24,374,0,0,0.2999999999999998,24,13,213,14,0.2999999999999998,34,-3,3.6000000000000014,-0.20000000000000107,0.0,2.599999999999998,0.3599999999999999,-1.3333333333333321,-102.66666666666669,-47.66666666666666,-55.0,0.33333333333333337,0.3333333333333339,1.0,-18.0,19.0,0.3333333333333333,-3
0,15,1026,-18,1.0,0,46,-13,-52,635,0,0,1.5999999999999996,16,60,391,18,0.20000000000000018,38,-7,6.5000000000000036,-0.3000000000000007,-0.3000000000000007,4.699999999999999,0.6099999999999999,2.333333333333334,18.666666666666657,43.33333333333333,-24.66666666666667,1.3333333333333333,9.0,174.33333333333331,124.99999999999999,49.33333333333334,0.6666666666666666,-21
0,16,691,1,0.5999999999999996,15,32,31,33,449,0,10,0.5,8,-24,242,13,0.7000000000000002,29,-5,-2.6999999999999957,5.9,-0.20000000000000018,2.8999999999999986,0.09999999999999987,-3.666666666666668,-99.66666666666669,-46.66666666666666,-53.000000000000014,-1.3333333333333333,5.0,61.66666666666663,12.333333333333343,49.33333333333333,-0.6666666666666666,-27
0,17,202,-46,0.39999999999999947,7,6,1,14,56,0,3,0.09999999999999964,-1,-43,146,2,0.6000000000000005,11,-1,-3.6999999999999957,2.299999999999999,-0.20000000000000018,1.7999999999999972,-0.04999999999999982,3.9999999999999982,9.0,99.66666666666667,-90.66666666666667,-0.33333333333333326,11.333333333333334,188.66666666666666,104.66666666666666,84.0,-1.0,12
0,1,-417,-21,-0.3000000000000007,0,7,-24,-49,-315,0,-1,-0.20000000000000018,-12,12,-102,0,-0.40000000000000036,10,-12,-0.19999999999999574,1.0999999999999996,0.09999999999999964,-0.9000000000000021,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,3,-902,-90,-0.40000000000000036,8,-59,-10,-17,-200,0,4,-0.2999999999999998,-16,-82,-702,-9,-0.7999999999999998,-34,-7,-8.299999999999997,3.5,-0.7000000000000002,-5.5,-0.3400000000000001,0.5,44.5,30.5,14.0,0.5,-1.0,-13.5,10.5,-24.0,-1.0,-21
0,4,-286,-39,-0.10000000000000053,13,-13,-7,-3,-105,0,9,-0.2999999999999998,-3,-47,-181,5,0.0,6,-2,-11.100000000000001,7.1000000000000005,-0.7000000000000002,-3.3999999999999986,-0.11999999999999988,-1.0,58.33333333333337,64.33333333333331,-6.0,-1.6666666666666665,2.666666666666666,31.0,43.333333333333314,-12.333333333333329,0.6666666666666667,-19
0,5,284,-34,0.39999999999999947,9,16,10,-7,218,0,5,0.20000000000000018,5,-47,66,1,0.5,9,21,0.6000000000000014,6.0,0.20000000000000018,3.6999999999999993,0.26,1.333333333333334,25.0,33.66666666666667,-8.666666666666671,0.0,-4.666666666666664,-109.33333333333331,-116.99999999999997,7.666666666666671,0.33333333333333337,5
0,7,-536,-80,-0.10000000000000053,3,-25,10,0,-81,0,0,-0.20000000000000018,-6,-85,-455,-7,-0.2999999999999998,-14,-4,-6.799999999999997,2.0999999999999996,0.0,-0.20000000000000284,-0.1499999999999997,-9.999999999999998,-172.66666666666666,-168.33333333333331,-4.333333333333329,0.33333333333333337,-9.333333333333334,-199.66666666666669,-166.0,-33.66666666666667,-1.3333333333333335,-6
0,8,-636,-3,-0.6000000000000005,10,-48,33,62,148,0,4,-0.7000000000000002,-12,-88,-784,-4,-0.9000000000000004,-32,4,-11.899999999999999,5.300000000000001,-0.40000000000000036,-5.600000000000001,-0.6300000000000001,-5.0,-92.66666666666666,-73.33333333333333,-19.333333333333343,-0.3333333333333335,-12.666666666666666,-210.99999999999997,-182.66666666666669,-28.333333333333343,-1.6666666666666667,-1
0,10,-333,-21,-0.20000000000000018,12,-8,13,-36,-167,0,5,-0.09999999999999964,-7,0,-166,1,-0.40000000000000036,1,-9,-4.699999999999996,5.800000000000001,-0.20000000000000018,-1.9000000000000021,-0.05999999999999983,1.0,25.333333333333314,-40.33333333333334,65.66666666666667,0.0,1.6666666666666679,-6.333333333333314,-19.0,12.666666666666657,-1.666666666666667,8
0,11,-214,-32,-0.10000000000000053,5,-9,4,4,151,0,2,0.09999999999999964,-1,-46,-365,0,-0.40000000000000036,-8,0,-0.8999999999999986,2.5,-0.20000000000000018,-1.5,0.09000000000000008,10.666666666666666,180.99999999999997,90.00000000000001,91.0,0.0,5.666666666666668,111.33333333333334,100.0,11.333333333333329,0.33333333333333337,15
0,12,284,-34,0.39999999999999947,9,16,10,-7,218,0,5,0.20000000000000018,5,-47,66,1,0.5,9,21,0.6000000000000014,6.0,0.20000000000000018,3.6999999999999993,0.26,1.3333333333333321,-13.666666666666686,13.333333333333343,-27.0,-1.0,4.0,12.0,53.0,-41.0,1.0,19
0,13,-285,-4,-0.3000000000000007,9,-19,38,45,246,0,8,-0.20000000000000018,-3,-60,-531,0,-0.6000000000000005,-11,1,-6.600000000000001,4.1,-0.6000000000000005,-4.0,-0.1299999999999999,7.333333333333334,90.99999999999997,111.33333333333334,-20.333333333333343,0.6666666666666667,7.333333333333334,97.33333333333334,99.66666666666666,-2.3333333333333286,0.6666666666666667,-13
0,15,-211,-22,-0.10000000000000053,3,-11,-2,3,-218,0,1,-0.5,1,-35,7,-4,0.2999999999999998,-1,-4,-2.6000000000000014,2.8000000000000007,-0.10000000000000053,-0.7000000000000028,0.06000000000000005,13.333333333333334,178.99999999999997,179.0,0.0,0.0,6.000000000000002,105.66666666666666,87.66666666666669,18.0,-0.6666666666666666,-8
0,17,818,53,0.5,-1,67,73,33,961,0,-3,1.2000000000000002,50,13,-143,0,-0.5,21,-22,7.300000000000001,2.200000000000001,1.2000000000000002,8.2,0.43000000000000016,4.333333333333332,47.0,90.0,-43.000000000000014,-2.666666666666667,0.33333333333333215,17.666666666666686,60.0,-42.33333333333334,0.0,17
0,1,-1241,36,-1.2999999999999998,-8,-46,6,20,-680,0,-7,-1.2999999999999998,-20,24,-561,-3,-1.4000000000000004,-27,-17,-7.0,-5.5,-0.20000000000000018,-8.8,-0.4099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0,2,-1186,-56,-0.7999999999999998,-1,-75,-20,-10,-418,0,-1,-0.5,-21,-35,-768,-10,-1.2999999999999998,-43,-28,-8.899999999999999,-2.5,-0.9000000000000004,-9.2,-0.6000000000000001,-2.0,-14.0,-38.0,24.0,-2.0,0.0,-7.0,22.0,-29.0,-1.0,-3
0,6,-495,12,-0.5,-6,-27,-12,10,-436,0,-4,-0.7000000000000002,-4,12,-59,-5,-0.20000000000000018,-10,-25,-3.200000000000003,-3.1999999999999993,-0.3000000000000007,-4.400000000000002,-0.19999999999999996,-7.666666666666666,-167.33333333333331,-190.33333333333337,23.0,-0.3333333333333335,6.0,113.33333333333331,97.33333333333334,16.0,1.3333333333333333,-20
0,7,-701,13,-0.7000000000000002,-9,-9,-34,-42,-533,0,-6,-0.40000000000000036,-17,59,-168,-1,-0.9000000000000004,1,-33,-0.7999999999999972,-4.9,-0.10000000000000053,-4.600000000000001,-0.22999999999999998,-3.333333333333334,-94.0,-78.66666666666669,-15.333333333333329,1.0000000000000002,-4.333333333333332,-28.0,-88.33333333333334,60.33333333333333,0.6666666666666667,-16
0,9,-570,-5,-0.5,4,-29,-17,4,-323,0,4,-0.5,-8,0,-247,4,-0.5,-3,-23,-11.700000000000003,1.1000000000000005,-0.9000000000000004,-7.099999999999998,-0.3799999999999999,-1.3333333333333321,-37.333333333333314,16.333333333333314,-53.66666666666667,-1.0000000000000002,3.3333333333333357,61.666666666666686,9.333333333333314,52.33333333333334,0.0,-3
0,11,-617,13,-0.5999999999999996,3,-24,3,-29,-385,0,0,-0.2999999999999998,-12,47,-232,0,-0.9000000000000004,-8,-30,-5.299999999999997,-0.1999999999999993,-0.40000000000000036,-5.600000000000001,-0.31999999999999984,-4.333333333333336,-69.33333333333337,-109.66666666666666,40.33333333333333,0.0,1.6666666666666679,-20.0,-58.0,38.0,-1.3333333333333335,-6
0,13,-820,-46,-0.5,-6,-41,0,7,-299,0,-5,-0.40000000000000036,-11,-38,-521,-8,-0.7999999999999998,-23,-25,-7.399999999999999,-3.9000000000000004,-0.20000000000000018,-3.900000000000002,-0.4099999999999997,2.666666666666668,6.0,-9.666666666666657,15.666666666666657,0.0,-1.3333333333333321,-47.0,-7.666666666666657,-39.33333333333333,-0.3333333333333333,-1
0,15,-920,31,-1.0,1,-64,23,69,-70,0,-1,-0.9000000000000004,-17,-41,-850,-5,-1.4000000000000004,-41,-17,-12.5,-0.6999999999999993,-0.6000000000000005,-9.3,-0.8900000000000001,-7.999999999999998,-122.99999999999997,-110.33333333333334,-12.666666666666671,-0.6666666666666667,-3.666666666666666,-113.66666666666666,-80.33333333333334,-33.33333333333333,0.33333333333333337,-13
0,17,-1043,-22,-0.7999999999999998,-3,-39,-19,-23,-703,0,1,-0.7999999999999998,-22,13,-340,-4,-0.7999999999999998,-10,-29,-4.5,-2.1999999999999993,-0.40000000000000036,-7.400000000000002,-0.4099999999999997,-4.0,-61.333333333333314,-61.0,-0.3333333333333286,0.33333333333333326,-8.666666666666666,-146.66666666666666,-115.33333333333334,-31.33333333333333,-0.3333333333333333,-33
0,1,358,-16,0.40000000000000036,11,-9,8,24,411,0,8,0.40000000000000036,3,-45,-53,-2,0.2999999999999998,-10,-14,-4.199999999999996,6.0,0.0,2.5,-0.18000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0,2,-487,-9,-0.39999999999999947,1,-38,-34,1,-112,0,5,-0.2999999999999998,-15,-15,-375,-6,-0.7000000000000002,-24,-9,-6.5,1.1999999999999993,-0.20000000000000018,-3.5,-0.4800000000000002,3.0,39.0,1.0,38.0,-3.0,-4.0,-78.0,-21.0,-57.0,1.0,7
0,3,-354,-39,-0.09999999999999964,6,-33,-41,-25,-386,0,7,-0.39999999999999947,-17,-13,32,-9,0.20000000000000018,-15,-14,-2.299999999999997,4.1,-0.20000000000000018,-2.1000000000000014,-0.32999999999999985,0.0,-72.0,-13.5,-58.5,-1.0,3.5,33.0,37.0,-4.0,0.5,10
0,4,-131,-63,0.20000000000000018,3,-35,-22,5,18,0,1,0.0,-6,-64,-149,-13,0.20000000000000018,-28,-10,-5.199999999999996,2.3999999999999986,0.0,1.3999999999999986,-0.32999999999999985,1.3333333333333321,-26.666666666666686,-26.0,-0.6666666666666856,-1.6666666666666667,-11.000000000000002,-169.33333333333331,-61.666666666666686,-107.66666666666667,0.3333333333333335,-3
0,5,721,60,0.40000000000000036,1,0,40,64,675,0,-1,0.5,20,-5,46,-5,0.09999999999999964,-13,-14,1.7000000000000028,-0.40000000000000036,0.0,2.0,-0.07000000000000006,-0.33333333333333215,-19.0,-78.33333333333331,59.33333333333334,0.0,-6.333333333333332,-124.0,-46.66666666666666,-77.33333333333334,0.0,-3
0,6,191,-15,0.20000000000000018,5,-19,-28,9,250,0,3,0.2999999999999998,-1,-25,-59,-6,0.09999999999999964,-22,-6,0.7000000000000028,2.799999999999999,-0.20000000000000018,0.10000000000000142,-0.09000000000000008,1.0,15.666666666666629,13.666666666666657,2.0,-0.3333333333333335,-0.33333333333333215,0.6666666666666856,10.333333333333343,-9.666666666666671,0.6666666666666667,19
0,10,-796,-43,-0.5,9,-53,-48,-25,-597,0,8,-0.7999999999999998,-32,-26,-199,-6,-0.20000000000000018,-26,-9,-13.099999999999994,5.199999999999999,-0.2999999999999998,-4.5,-0.8499999999999999,-9.666666666666666,-141.66666666666669,-70.0,-71.66666666666667,0.3333333333333333,-5.333333333333334,-32.0,51.33333333333333,-83.33333333333333,0.0,1
0,11,693,-35,0.8000000000000007,-4,5,-36,-61,597,0,-2,1.5,11,39,96,3,-0.20000000000000018,-1,-16,5.0000000000000036,-0.20000000000000107,-0.10000000000000053,4.300000000000001,0.32999999999999985,-8.666666666666666,-144.66666666666669,-130.33333333333334,-14.333333333333343,1.0,-11.0,-184.66666666666669,-173.33333333333334,-11.333333333333343,0.0,2
0,12,1223,70,0.8000000000000007,-1,57,41,38,1060,0,-2,1.4000000000000004,50,34,163,-6,0.0,7,-28,8.900000000000002,2.5,1.2000000000000002,9.8,0.25,-1.333333333333334,-40.0,-78.99999999999999,38.99999999999999,0.0,1.0,-81.33333333333334,-39.33333333333334,-41.99999999999999,0.6666666666666666,-5
0,13,-552,19,-0.5999999999999996,1,-40,-16,18,-363,0,-1,-0.8999999999999995,-15,-2,-189,-8,-0.40000000000000036,-32,-2,-4.799999999999997,0.7999999999999989,0.0,-3.5,-0.32999999999999985,1.6666666666666679,20.33333333333337,-54.0,74.33333333333333,1.0,2.666666666666666,17.0,12.0,5.0,2.0,6
0,14,1223,70,0.8000000000000007,-1,57,41,38,1060,0,-2,1.4000000000000004,50,34,163,-6,0.0,7,-28,8.900000000000002,2.5,1.2000000000000002,9.8,0.25,-1.3333333333333321,-36.0,-77.33333333333331,41.33333333333333,-1.0,1.0,-77.66666666666669,-31.666666666666657,-45.999999999999986,1.3333333333333333,13
