,Week,LastYrTotalYds,LastYrTotalPlays,LastYrY/P,LastYrTO,LastYr1stDs,LastYrPCmp,LastYrPAtt,LastYrPYDs,LastYrPTD,LastYrPInt,LastYrPNY/A,LastYrPFD,LastYrRAtt,LastYrRYDs,LastYrRTDs,LastYrRY/A,LastYrR1stD,LastYrPen,LastYrSc%,LastYrTO%,LastYrAvgPly,LastYrAvgDrYds,LastYrAvgDrPts,LastYrOppTotalYds,LastYrOppTotalPlays,LastYrOppY/P,LastYrOppTO,LastYrOpp1stDs,LastYrOppPCmp,LastYrOppPAtt,LastYrOppPYDs,LastYrOppPTD,LastYrOppPInt,LastYrOppPNY/A,LastYrOppPFD,LastYrOppRAtt,LastYrOppRYDs,LastYrOppRTDs,LastYrOppRY/A,LastYrOppR1stD,LastYrOppPen,LastYrOppSc%,LastYrOppTO%,LastYrOppAvgPly,LastYrOppAvgDrYds,LastYrOppAvgDrPts,MA3Off1stD,MA3OffTotYds,MA3OffPYDS,MA3OffRYDS,MA3OffTOs,MA3Def1stD,MA3DefTotYds,MA3DefPYDS,MA3DefRYDS,MA3DefTOs,OppMA3Off1stD,OppMA3OffTotYds,OppMA3OffPYDS,OppMA3OffRYDS,OppMA3OffTOs,OppMA3Def1stD,OppMA3DefTotYds,OppMA3DefPYDS,OppMA3DefRYDS,OppMA3DefTOs,score_diff
0,15,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,23.333333333333332,406.3333333333333,234.33333333333334,172.0,2.0,18.333333333333332,312.0,208.66666666666666,103.33333333333333,2.3333333333333335,18.0,342.0,277.6666666666667,64.33333333333333,0.6666666666666666,25.666666666666668,405.3333333333333,272.3333333333333,133.0,2.0,-6
0,19,5967,1082,5.5,34,327,364,612,4049,24,26,6.2,191,429,1918,13,4.5,99,121,32.5,16.7,5.5,29.3,1.70,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,12.0,181.0,130.66666666666666,50.333333333333336,1.6666666666666667,11.0,208.66666666666666,126.0,82.66666666666667,1.0,12.333333333333334,233.33333333333334,182.33333333333334,51.0,0.6666666666666666,14.666666666666666,260.6666666666667,178.0,82.66666666666667,1.3333333333333333,17
0,4,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,21.0,409.0,238.66666666666666,170.33333333333334,0.6666666666666666,26.0,408.0,265.6666666666667,142.33333333333334,0.6666666666666666,18.666666666666668,296.3333333333333,221.66666666666666,74.66666666666667,1.6666666666666667,23.0,397.3333333333333,240.33333333333334,157.0,1.3333333333333333,-3
0,9,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,13.333333333333334,235.0,168.66666666666666,66.33333333333333,1.6666666666666667,16.0,268.6666666666667,186.66666666666666,82.0,0.6666666666666666,17.333333333333332,302.6666666666667,200.66666666666666,102.0,1.0,18.666666666666668,337.0,171.0,166.0,1.0,6
0,13,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,23.333333333333332,324.6666666666667,207.66666666666666,117.0,0.6666666666666666,24.0,407.3333333333333,237.0,170.33333333333334,1.6666666666666667,11.666666666666666,215.66666666666666,178.0,37.666666666666664,0.3333333333333333,16.666666666666668,300.3333333333333,194.66666666666666,105.66666666666667,1.6666666666666667,26
0,16,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,23.666666666666668,420.0,306.3333333333333,113.66666666666667,0.0,18.333333333333332,339.6666666666667,284.0,55.666666666666664,1.3333333333333333,12.0,179.0,97.66666666666667,81.33333333333333,0.0,12.666666666666666,204.0,136.66666666666666,67.33333333333333,0.6666666666666666,-14
0,18,6456,1092,5.9,19,372,359,544,4160,31,11,7.2,211,518,2296,19,4.4,135,87,47.8,10.6,6.3,35.7,2.54,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,21.666666666666668,414.6666666666667,275.6666666666667,139.0,0.3333333333333333,19.0,379.0,189.0,190.0,1.0,21.333333333333332,320.3333333333333,193.66666666666666,126.66666666666667,1.0,15.333333333333334,292.6666666666667,207.33333333333334,85.33333333333333,3.0,4
0,3,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,23.5,376.0,219.0,157.0,1.5,15.0,311.5,158.5,153.0,0.5,15.5,303.5,191.5,112.0,1.0,15.0,276.0,190.5,85.5,3.0,2
0,15,5579,1037,5.4,26,337,379,603,3724,31,18,5.8,194,395,1855,13,4.7,120,88,36.6,14.0,6.1,32.1,2.12,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,13.333333333333334,233.0,139.33333333333334,93.66666666666667,0.6666666666666666,14.666666666666666,303.0,130.33333333333334,172.66666666666666,1.3333333333333333,17.666666666666668,266.3333333333333,147.0,119.33333333333333,1.6666666666666667,23.666666666666668,392.3333333333333,268.3333333333333,124.0,2.0,12
0,2,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,18,347,195,152,1,12,244,173,71,1,18,385,234,151,1,26,416,215,201,2,10
0,4,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,16.666666666666668,297.3333333333333,211.33333333333334,86.0,1.3333333333333333,14.666666666666666,289.0,209.66666666666666,79.33333333333333,2.6666666666666665,22.666666666666668,374.0,281.0,93.0,1.0,19.333333333333332,314.0,227.33333333333334,86.66666666666667,0.6666666666666666,-10
0,5,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,19.666666666666668,307.0,270.6666666666667,36.333333333333336,1.6666666666666667,19.666666666666668,346.6666666666667,228.0,118.66666666666667,2.6666666666666665,20.0,326.6666666666667,169.66666666666666,157.0,2.0,23.0,386.6666666666667,268.6666666666667,118.0,2.0,6
0,7,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,24.333333333333332,366.6666666666667,317.6666666666667,49.0,0.6666666666666666,20.333333333333332,316.0,177.0,139.0,0.3333333333333333,11.333333333333334,243.66666666666666,178.0,65.66666666666667,1.6666666666666667,21.333333333333332,365.0,233.0,132.0,1.0,-18
0,8,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,21.0,348.6666666666667,285.3333333333333,63.333333333333336,0.0,16.0,291.3333333333333,157.66666666666666,133.66666666666666,0.0,20.666666666666668,328.3333333333333,153.0,175.33333333333334,1.3333333333333333,18.666666666666668,288.3333333333333,189.33333333333334,99.0,1.3333333333333333,-5
0,9,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,19.0,325.0,270.0,55.0,0.3333333333333333,18.666666666666668,355.3333333333333,195.0,160.33333333333334,0.0,12.666666666666666,194.33333333333334,138.66666666666666,55.666666666666664,0.3333333333333333,10.0,190.33333333333334,122.33333333333333,68.0,0.3333333333333333,3
0,10,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,18.333333333333332,331.3333333333333,284.3333333333333,47.0,0.3333333333333333,16.666666666666668,334.0,176.66666666666666,157.33333333333334,0.0,23.333333333333332,367.3333333333333,214.66666666666666,152.66666666666666,1.3333333333333333,16.666666666666668,272.0,187.66666666666666,84.33333333333333,1.6666666666666667,5
0,13,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,14.0,248.0,162.33333333333334,85.66666666666667,0.6666666666666666,13.666666666666666,216.66666666666666,140.66666666666666,76.0,0.6666666666666666,14.333333333333334,256.3333333333333,196.33333333333334,60.0,1.3333333333333333,22.0,344.0,190.33333333333334,153.66666666666666,0.0,1
0,16,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,22.666666666666668,356.0,277.0,79.0,3.0,19.333333333333332,313.0,203.66666666666666,109.33333333333333,0.6666666666666666,10.666666666666666,187.66666666666666,125.66666666666667,62.0,1.6666666666666667,13.666666666666666,217.33333333333334,127.0,90.33333333333333,1.0,3
0,17,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,21.333333333333332,371.3333333333333,279.3333333333333,92.0,3.0,20.0,322.0,194.33333333333334,127.66666666666667,1.6666666666666667,22.0,369.0,181.0,188.0,0.0,20.0,331.0,248.66666666666666,82.33333333333333,1.0,6
0,18,5635,1093,5.2,29,344,445,680,4062,26,17,5.6,214,366,1573,11,4.3,94,79,33.5,14.7,5.9,29.4,1.78,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,23.666666666666668,423.3333333333333,332.0,91.33333333333333,2.3333333333333335,19.333333333333332,320.6666666666667,238.0,82.66666666666667,2.3333333333333335,19.333333333333332,315.0,155.66666666666666,159.33333333333334,1.0,18.0,328.6666666666667,180.66666666666666,148.0,0.3333333333333333,-13
0,1,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,2,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,26,416,215,201,2,18,385,234,151,1,19,243,191,52,3,23,413,292,121,4,-4
0,3,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,21.5,338.5,193.0,145.5,2.5,21.0,361.0,253.0,108.0,2.0,16.5,234.5,178.5,56.0,2.0,22.5,403.0,257.0,146.0,1.0,4
0,8,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,16.666666666666668,254.66666666666666,112.66666666666667,142.0,0.0,25.333333333333332,434.3333333333333,368.6666666666667,65.66666666666667,1.0,12.333333333333334,284.6666666666667,174.66666666666666,110.0,0.6666666666666666,20.333333333333332,359.6666666666667,256.3333333333333,103.33333333333333,0.6666666666666666,3
0,10,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,17.666666666666668,311.6666666666667,153.33333333333334,158.33333333333334,1.3333333333333333,23.666666666666668,450.3333333333333,337.6666666666667,112.66666666666667,1.0,16.666666666666668,349.6666666666667,214.33333333333334,135.33333333333334,1.3333333333333333,22.666666666666668,397.3333333333333,246.0,151.33333333333334,0.6666666666666666,-10
0,15,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,12.0,212.66666666666666,108.33333333333333,104.33333333333333,0.6666666666666666,14.0,221.66666666666666,111.66666666666667,110.0,0.3333333333333333,9.333333333333334,186.0,143.0,43.0,0.6666666666666666,15.333333333333334,222.33333333333334,165.0,57.333333333333336,0.6666666666666666,-3
0,16,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,13.0,208.66666666666666,83.0,125.66666666666667,0.6666666666666666,13.0,233.0,137.0,96.0,0.3333333333333333,18.333333333333332,306.0,134.0,172.0,1.3333333333333333,18.0,294.6666666666667,196.0,98.66666666666667,1.0,-8
0,17,6194,1114,5.6,20,383,391,577,3952,31,12,6.6,214,519,2242,19,4.3,143,118,44.7,11.2,6.7,36.3,2.52,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,12.666666666666666,215.66666666666666,100.33333333333333,115.33333333333333,0.6666666666666666,10.666666666666666,215.66666666666666,109.66666666666667,106.0,0.3333333333333333,16.0,296.0,193.66666666666666,102.33333333333333,2.6666666666666665,20.666666666666668,349.3333333333333,220.66666666666666,128.66666666666666,1.6666666666666667,1
0,3,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,16.5,268.0,168.0,100.0,1.5,20.5,310.0,150.0,160.0,0.0,18.0,346.5,221.0,125.5,3.0,19.5,338.0,201.5,136.5,1.5,8
0,4,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,15.0,276.3333333333333,161.33333333333334,115.0,1.0,20.0,348.6666666666667,214.0,134.66666666666666,1.0,23.0,353.3333333333333,248.0,105.33333333333333,0.3333333333333333,22.666666666666668,383.6666666666667,281.0,102.66666666666667,1.0,-10
0,6,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,12.666666666666666,273.6666666666667,190.66666666666666,83.0,1.3333333333333333,20.333333333333332,387.0,264.0,123.0,1.6666666666666667,16.666666666666668,306.3333333333333,241.33333333333334,65.0,2.0,15.333333333333334,310.3333333333333,203.33333333333334,107.0,0.0,-14
0,11,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,18.0,346.3333333333333,191.33333333333334,155.0,1.3333333333333333,23.666666666666668,387.0,205.0,182.0,1.0,16.666666666666668,257.3333333333333,117.66666666666667,139.66666666666666,0.0,11.0,197.33333333333334,166.66666666666666,30.666666666666668,0.6666666666666666,-10
0,14,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,10.666666666666666,184.66666666666666,111.0,73.66666666666667,1.3333333333333333,11.0,184.66666666666666,106.0,78.66666666666667,1.0,15.666666666666666,270.0,218.33333333333334,51.666666666666664,1.3333333333333333,15.666666666666666,298.3333333333333,147.0,151.33333333333334,1.3333333333333333,6
0,18,5201,1028,5.1,16,311,337,515,3266,26,9,5.9,170,474,1935,16,4.1,112,108,37.6,8.1,5.4,26.1,1.98,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,21.333333333333332,393.0,254.66666666666666,138.33333333333334,1.0,23.0,394.6666666666667,305.3333333333333,89.33333333333333,0.6666666666666666,16.666666666666668,301.6666666666667,163.33333333333334,138.33333333333334,1.0,15.666666666666666,294.0,153.33333333333334,140.66666666666666,1.0,3
0,5,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,18.666666666666668,357.3333333333333,259.0,98.33333333333333,3.3333333333333335,16.0,299.0,199.66666666666666,99.33333333333333,0.6666666666666666,21.333333333333332,397.0,269.3333333333333,127.66666666666667,1.6666666666666667,25.333333333333332,426.3333333333333,255.33333333333334,171.0,1.3333333333333333,7
0,7,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,22.333333333333332,391.6666666666667,200.33333333333334,191.33333333333334,1.3333333333333333,19.666666666666668,362.6666666666667,260.3333333333333,102.33333333333333,1.0,19.333333333333332,338.6666666666667,205.33333333333334,133.33333333333334,1.3333333333333333,18.0,291.0,186.0,105.0,1.3333333333333333,-8
0,9,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,23.0,420.0,270.3333333333333,149.66666666666666,1.0,18.333333333333332,285.6666666666667,202.33333333333334,83.33333333333333,0.6666666666666666,22.333333333333332,371.0,170.33333333333334,200.66666666666666,1.0,18.666666666666668,307.6666666666667,227.66666666666666,80.0,1.3333333333333333,-14
0,11,5410,1064,5.1,25,304,369,592,3821,20,18,6.0,185,426,1589,12,3.7,84,89,32.3,12.8,5.7,27.8,1.63,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,15.0,265.3333333333333,194.33333333333334,71.0,1.0,21.333333333333332,293.6666666666667,146.0,147.66666666666666,0.3333333333333333,14.333333333333334,228.33333333333334,165.0,63.333333333333336,0.6666666666666666,19.333333333333332,329.6666666666667,249.66666666666666,80.0,0.0,7
0,3,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,21.5,290.0,231.5,58.5,3.0,20.0,337.0,231.5,105.5,3.5,23.0,347.5,224.5,123.0,0.5,26.5,406.0,302.0,104.0,1.0,8
0,10,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,8.333333333333334,143.0,101.66666666666667,41.333333333333336,0.0,13.333333333333334,230.33333333333334,176.33333333333334,54.0,0.0,20.333333333333332,321.0,208.66666666666666,112.33333333333333,1.3333333333333333,25.666666666666668,432.0,293.3333333333333,138.66666666666666,1.6666666666666667,-10
0,12,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,14.666666666666666,266.0,172.0,94.0,0.6666666666666666,18.333333333333332,314.6666666666667,242.33333333333334,72.33333333333333,0.0,26.0,490.0,358.3333333333333,131.66666666666666,1.6666666666666667,16.0,303.0,182.33333333333334,120.66666666666667,0.6666666666666666,-16
0,13,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,16.0,263.3333333333333,153.33333333333334,110.0,1.3333333333333333,22.0,352.6666666666667,258.3333333333333,94.33333333333333,0.6666666666666666,13.666666666666666,218.33333333333334,183.66666666666666,34.666666666666664,1.0,17.666666666666668,331.6666666666667,183.66666666666666,148.0,1.3333333333333333,-4
0,18,5863,1118,5.2,25,347,416,625,4109,17,19,6.1,214,443,1754,18,4.0,111,88,35.9,13.3,6.4,32.4,1.85,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,17.0,273.6666666666667,141.66666666666666,132.0,0.6666666666666666,22.333333333333332,366.3333333333333,221.66666666666666,144.66666666666666,2.0,18.333333333333332,318.6666666666667,185.0,133.66666666666666,0.6666666666666666,16.333333333333332,319.0,211.66666666666666,107.33333333333333,1.0,-3
0,6,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,21.666666666666668,457.0,291.0,166.0,1.0,25.666666666666668,448.0,261.6666666666667,186.33333333333334,2.0,22.0,355.3333333333333,246.66666666666666,108.66666666666667,0.6666666666666666,16.666666666666668,305.3333333333333,212.33333333333334,93.0,1.3333333333333333,10
0,9,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,20.666666666666668,325.6666666666667,180.33333333333334,145.33333333333334,1.3333333333333333,16.666666666666668,289.6666666666667,198.0,91.66666666666667,2.0,20.333333333333332,338.6666666666667,219.0,119.66666666666667,1.6666666666666667,23.0,390.3333333333333,259.0,131.33333333333334,1.6666666666666667,10
0,16,6445,1201,5.4,18,400,443,658,4513,24,11,6.5,240,509,1932,16,3.8,124,96,35.4,8.5,6.5,34.1,1.91,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,19.0,334.0,265.3333333333333,68.66666666666667,1.6666666666666667,19.666666666666668,342.6666666666667,154.66666666666666,188.0,0.6666666666666666,24.333333333333332,427.3333333333333,288.6666666666667,138.66666666666666,2.0,20.333333333333332,323.3333333333333,206.0,117.33333333333333,1.0,-14
0,1,5597,1028,5.4,27,336,367,561,3645,30,13,6.1,192,426,1952,10,4.6,109,100,35.6,15.3,6.0,31.5,1.97,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
0,5,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,6535,1101,5.9,25,382,363,546,4117,27,17,7.1,218,523,2418,25,4.6,135,89,42.9,12.2,6.0,34.4,2.41,19.666666666666668,321.0,215.0,106.0,1.6666666666666667,16.666666666666668,310.3333333333333,213.66666666666666,96.66666666666667,2.0,16.0,303.0,202.0,101.0,1.3333333333333333,19.666666666666668,377.3333333333333,207.0,170.33333333333334,1.3333333333333333,-7
0,10,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,6272,1060,5.9,29,363,401,610,4273,27,15,6.7,209,419,1999,15,4.8,121,116,37.3,16.0,6.4,37.0,2.14,24.333333333333332,386.6666666666667,219.66666666666666,167.0,1.3333333333333333,20.333333333333332,362.6666666666667,226.0,136.66666666666666,0.6666666666666666,17.666666666666668,342.6666666666667,279.6666666666667,63.0,1.0,11.333333333333334,224.33333333333334,133.33333333333334,91.0,1.0,-10
0,12,6002,1068,5.6,9,351,377,543,3875,24,7,6.7,198,493,2127,22,4.3,124,104,45.3,5.2,6.4,34.9,2.43,6178,1033,6.0,15,340,397,621,4742,31,9,7.2,232,378,1436,13,3.8,81,98,34.2,7.9,5.6,32.4,1.95,13.0,239.33333333333334,158.33333333333334,81.0,0.3333333333333333,14.0,269.0,193.0,76.0,1.3333333333333333,14.0,209.0,108.0,101.0,0.3333333333333333,8.666666666666666,149.33333333333334,121.33333333333333,28.0,1.3333333333333333,1
