,week,team,opponent_team,avg_completions,avg_attempts,avg_passing_yards,avg_passing_tds,avg_passing_interceptions,avg_sacks_suffered,avg_sack_yards_lost,avg_sack_fumbles,avg_sack_fumbles_lost,avg_passing_air_yards,avg_passing_yards_after_catch,avg_passing_first_downs,avg_passing_epa,avg_passing_cpoe,avg_passing_2pt_conversions,avg_carries,avg_rushing_yards,avg_rushing_tds,avg_rushing_fumbles,avg_rushing_fumbles_lost,avg_rushing_first_downs,avg_rushing_epa,avg_rushing_2pt_conversions,avg_receptions,avg_targets,avg_receiving_yards,avg_receiving_tds,avg_receiving_fumbles,avg_receiving_fumbles_lost,avg_receiving_air_yards,avg_receiving_yards_after_catch,avg_receiving_first_downs,avg_receiving_epa,avg_receiving_2pt_conversions,avg_special_teams_tds,avg_def_tackles_solo,avg_def_tackles_with_assist,avg_def_tackle_assists,avg_def_tackles_for_loss,avg_def_tackles_for_loss_yards,avg_def_fumbles_forced,avg_def_sacks,avg_def_sack_yards,avg_def_qb_hits,avg_def_interceptions,avg_def_interception_yards,avg_def_pass_defended,avg_def_tds,avg_def_fumbles,avg_def_safeties,avg_misc_yards,avg_fumble_recovery_own,avg_fumble_recovery_yards_own,avg_fumble_recovery_opp,avg_fumble_recovery_yards_opp,avg_fumble_recovery_tds,avg_penalties,avg_penalty_yards,avg_timeouts,avg_punt_returns,avg_punt_return_yards,avg_kickoff_returns,avg_kickoff_return_yards,avg_fg_made,avg_fg_att,avg_fg_missed,avg_fg_blocked,avg_fg_long,avg_fg_pct,avg_fg_made_distance,avg_fg_missed_distance,avg_fg_blocked_distance,avg_pat_made,avg_pat_att,avg_pat_missed,avg_pat_blocked,avg_pat_pct,pst_completions,pst_attempts,pst_passing_yards,pst_passing_tds,pst_passing_interceptions,pst_sacks_suffered,pst_sack_yards_lost,pst_sack_fumbles,pst_sack_fumbles_lost,pst_passing_air_yards,pst_passing_yards_after_catch,pst_passing_first_downs,pst_passing_epa,pst_passing_cpoe,pst_passing_2pt_conversions,pst_carries,pst_rushing_yards,pst_rushing_tds,pst_rushing_fumbles,pst_rushing_fumbles_lost,pst_rushing_first_downs,pst_rushing_epa,pst_rushing_2pt_conversions,pst_receptions,pst_targets,pst_receiving_yards,pst_receiving_tds,pst_receiving_fumbles,pst_receiving_fumbles_lost,pst_receiving_air_yards,pst_receiving_yards_after_catch,pst_receiving_first_downs,pst_receiving_epa,pst_receiving_2pt_conversions,pst_special_teams_tds,pst_def_tackles_solo,pst_def_tackles_with_assist,pst_def_tackle_assists,pst_def_tackles_for_loss,pst_def_tackles_for_loss_yards,pst_def_fumbles_forced,pst_def_sacks,pst_def_sack_yards,pst_def_qb_hits,pst_def_interceptions,pst_def_interception_yards,pst_def_pass_defended,pst_def_tds,pst_def_fumbles,pst_def_safeties,pst_misc_yards,pst_fumble_recovery_own,pst_fumble_recovery_yards_own,pst_fumble_recovery_opp,pst_fumble_recovery_yards_opp,pst_fumble_recovery_tds,pst_penalties,pst_penalty_yards,pst_timeouts,pst_punt_returns,pst_punt_return_yards,pst_kickoff_returns,pst_kickoff_return_yards,pst_fg_made,pst_fg_att,pst_fg_missed,pst_fg_blocked,pst_fg_long,pst_fg_pct,pst_fg_made_0_19,pst_fg_made_20_29,pst_fg_made_30_39,pst_fg_made_40_49,pst_fg_made_50_59,pst_fg_missed_0_19,pst_fg_missed_20_29,pst_fg_missed_30_39,pst_fg_missed_40_49,pst_fg_missed_50_59,pst_fg_made_list,pst_fg_missed_list,pst_fg_blocked_list,pst_fg_made_distance,pst_fg_missed_distance,pst_fg_blocked_distance,pst_pat_made,pst_pat_att,pst_pat_missed,pst_pat_blocked,pst_pat_pct,pst_gwfg_made,pst_gwfg_att
293,10,25,31,13.666666666666666,19.0,183.66666666666666,2.0,0.0,2.3333333333333335,-14.666666666666666,0.3333333333333333,0.3333333333333333,174.66666666666666,76.0,9.0,7.97591875264575,5.681744972864791,0.0,17.0,84.66666666666667,1.0,0.3333333333333333,0.0,5.0,2.3018725849702704,0.3333333333333333,13.666666666666666,18.333333333333332,183.66666666666666,2.0,0.0,0.0,174.66666666666666,76.0,9.0,12.966526763125634,0.0,0.0,24.333333333333332,6.333333333333333,15.0,4.0,21.333333333333332,0.6666666666666666,3.0,19.0,5.0,1.0,20.333333333333332,3.3333333333333335,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.0,30.333333333333332,2.0,1.0,5.333333333333333,1.6666666666666667,32.333333333333336,0.0,0.3333333333333333,0.3333333333333333,0.0,,,0.0,18.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.6666666666666666,307,494,3585,20,10,31,-181,6,1,4230,1729,168,31.4751280043068,0.427552026051748,3,550,2715,25,6,4,172,43.0000130858342,2,307,468,3585,20,2,1,4230,1729,168,103.462349638312,3,0,607,65,507,62,287,13,29,220,83,12,142,56,2,1,0,8,12,17,4,4,3,107,842,55,33,239,34,630,30,33,2,1,58,0.909090909090909,0,7,10,10,3,0,0,0,2,0,43;45;29;25;31;30;58;43;26;41;24;30;52;23;50;37;33;47;31;32;43;46;20;37;22;37;42;41;38;40,46;41,47,1096,87,47,44,44,0,0,1.0,0,0
294,10,26,22,19.666666666666668,28.0,151.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,-16.333333333333332,0.3333333333333333,0.3333333333333333,178.33333333333334,85.0,7.666666666666667,-6.343165318008267,3.141954911370128,0.0,15.666666666666666,79.66666666666667,0.0,0.3333333333333333,0.0,4.666666666666667,2.773922027748387,0.0,19.666666666666668,27.333333333333332,151.0,0.6666666666666666,0.0,0.0,178.33333333333334,85.0,7.666666666666667,-1.147354286628318,0.0,0.0,22.333333333333332,3.6666666666666665,13.0,2.3333333333333335,11.333333333333334,0.0,1.0,6.0,1.6666666666666667,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,33.333333333333336,2.0,1.3333333333333333,9.666666666666666,1.3333333333333333,27.333333333333332,1.0,1.0,0.0,0.0,27.666666666666668,0.6666666666666666,37.333333333333336,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,425,664,4017,23,11,38,-239,9,5,4439,2054,204,-57.0784177419781,-2.75054564656744,2,411,1583,10,0,0,91,-20.1560334616192,0,425,653,4017,23,4,3,4439,2054,204,11.8545590011164,2,1,674,116,406,85,375,18,55,321,106,13,105,80,0,3,0,9,10,11,9,9,0,106,831,70,40,370,38,849,36,40,4,0,56,0.9,0,9,8,11,8,0,0,1,2,1,24;20;45;56;26;52;48;43;27;52;37;31;54;52;40;20;23;51;36;36;45;40;53;43;36;28;46;48;34;22;30;50;48;28;40;36,42;49;56;36,,1400,183,0,27,29,2,0,0.931034482758621,2,2
295,10,27,29,23.0,31.666666666666668,232.33333333333334,2.0,0.6666666666666666,2.3333333333333335,-17.666666666666668,0.0,0.0,194.0,140.33333333333334,12.666666666666666,2.0953682464329364,8.23510504583158,0.0,31.0,152.66666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,8.333333333333334,0.28133973349274005,0.0,23.0,30.333333333333332,232.33333333333334,2.0,0.3333333333333333,0.3333333333333333,194.0,140.33333333333334,12.666666666666666,4.881365263518854,0.0,0.0,46.0,4.666666666666667,12.666666666666666,6.0,37.666666666666664,2.0,4.0,25.333333333333332,7.0,0.3333333333333333,4.333333333333333,6.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,5.333333333333333,42.333333333333336,3.3333333333333335,2.0,13.0,1.6666666666666667,37.333333333333336,2.0,2.0,0.0,0.0,50.0,1.0,88.33333333333333,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,324,495,3815,30,7,46,-383,5,2,4619,1743,166,15.3752910917024,3.81059259616375,1,413,2074,18,4,1,108,16.3488477555795,0,324,474,3815,30,6,3,4619,1743,166,101.100144534331,1,1,671,160,504,52,250,9,33,250,92,11,92,80,0,3,1,41,10,12,7,7,0,97,803,74,23,192,38,894,17,23,6,0,53,0.739130434782609,0,2,9,3,3,0,0,2,2,2,31;53;32;40;43;50;31;27;27;38;38;39;36;51;36;42;38,44;35;44;53;56;39,,652,271,0,44,47,3,0,0.936170212765957,0,0
296,10,28,17,17.0,24.0,212.66666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,-12.666666666666666,0.3333333333333333,0.3333333333333333,178.0,102.0,10.0,6.94827032707457,3.6769412732044633,0.0,14.666666666666666,70.66666666666667,0.3333333333333333,0.3333333333333333,0.0,4.666666666666667,0.2562495649520623,0.0,17.0,24.0,212.66666666666666,1.6666666666666667,0.0,0.0,178.0,102.0,10.0,11.848838504784567,0.0,0.0,20.666666666666668,3.6666666666666665,14.333333333333334,1.0,6.333333333333333,0.0,1.0,8.666666666666666,3.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.333333333333333,29.333333333333332,1.3333333333333333,1.0,11.333333333333334,2.0,43.333333333333336,1.3333333333333333,1.3333333333333333,0.0,0.0,26.333333333333332,0.6666666666666666,52.666666666666664,0.0,0.0,2.0,2.0,0.0,0.0,0.6666666666666666,343,514,4437,26,14,33,-216,4,2,4003,2254,200,105.883521624001,1.75097350563323,1,499,2166,22,5,1,137,-1.90878134982476,1,343,497,4437,26,9,4,4003,2254,200,154.927241087561,1,0,634,71,411,83,393,22,48,364,103,9,136,55,2,1,0,0,11,16,11,11,0,102,1066,65,34,279,34,642,27,32,5,0,56,0.84375,0,7,6,9,5,0,0,0,4,1,40;52;46;47;34;56;48;52;22;32;26;50;20;48;45;46;22;50;33;24;30;48;37;27;36;42;24,52;41;48;42;47,,1037,230,0,42,46,4,0,0.91304347826087,1,1
297,10,29,27,31.333333333333332,50.333333333333336,298.3333333333333,0.6666666666666666,0.0,1.6666666666666667,-14.0,0.0,0.0,306.0,146.0,14.0,-0.7919208474581335,-3.9644142973517664,0.0,17.0,47.0,0.3333333333333333,0.0,0.0,2.6666666666666665,-5.636569872719373,0.0,31.333333333333332,48.333333333333336,298.3333333333333,0.6666666666666666,0.0,0.0,306.0,146.0,14.0,3.5267660907558938,0.0,0.0,35.333333333333336,4.333333333333333,22.333333333333332,6.0,24.666666666666668,0.0,2.6666666666666665,16.666666666666668,4.666666666666667,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.0,40.0,3.0,5.0,53.666666666666664,1.0,23.666666666666668,2.3333333333333335,2.6666666666666665,0.0,0.3333333333333333,36.0,0.9166666666666666,74.0,0.0,17.333333333333332,0.6666666666666666,0.6666666666666666,0.0,0.0,,492,731,5383,43,12,23,-154,3,2,5894,2573,274,144.296417370402,1.5622488238625,0,385,1672,18,3,3,108,-2.42803353401737,1,492,716,5383,43,4,2,5894,2573,274,186.246382976684,0,0,676,60,316,73,315,16,47,285,127,17,177,85,2,1,0,0,3,4,12,12,0,97,874,65,35,250,30,592,25,31,6,0,48,0.806451612903226,0,11,7,7,0,0,0,1,3,1,36;26;29;44;27;48;42;22;25;31;25;40;30;25;31;23;24;36;43;21;48;39;27;39;40,55;36;60;43;45;46,,821,285,0,56,59,3,0,0.949152542372881,1,1
298,10,30,9,8.0,15.333333333333334,89.0,0.0,0.3333333333333333,2.6666666666666665,-18.0,0.0,0.0,140.33333333333334,50.333333333333336,4.0,-4.222048747285723,-6.915412669380512,0.0,36.333333333333336,208.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,0.4396265958472266,0.0,8.0,13.666666666666666,89.0,0.0,0.0,0.0,140.33333333333334,50.333333333333336,4.0,0.09440116228861428,0.0,0.0,40.333333333333336,7.666666666666667,24.333333333333332,5.0,30.666666666666668,0.3333333333333333,3.3333333333333335,24.666666666666668,8.333333333333334,1.3333333333333333,28.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.333333333333333,33.666666666666664,3.3333333333333335,2.0,17.0,2.3333333333333335,44.666666666666664,2.0,2.3333333333333335,0.3333333333333333,0.0,40.333333333333336,0.8333333333333334,71.33333333333333,16.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,1.0,359,535,3745,22,14,47,-327,6,3,4005,1780,194,28.5065172943259,2.44605879788199,1,551,2404,23,9,4,140,0.896956972786741,1,359,522,3745,22,4,3,4005,1780,194,111.076651324653,1,0,601,104,350,62,335,13,42,309,93,16,128,83,2,3,0,0,14,18,6,6,2,103,973,61,30,293,40,778,26,32,6,0,51,0.8125,0,5,12,8,1,0,0,0,6,0,33;30;24;36;32;44;46;36;34;43;38;34;51;46;44;28;36;36;44;29;26;32;38;44;23;44,46;44;49;44;47;42,,951,272,0,43,47,4,0,0.914893617021277,3,3
299,10,31,25,19.333333333333332,30.666666666666668,209.66666666666666,1.6666666666666667,1.0,2.0,-13.0,0.0,0.0,201.33333333333334,103.33333333333333,11.0,-3.4723751092411366,-2.5098094602043832,0.0,32.0,133.0,0.3333333333333333,0.0,0.0,7.0,-2.5307313550632293,0.0,19.333333333333332,29.333333333333332,209.66666666666666,1.6666666666666667,0.0,0.0,201.33333333333334,103.33333333333333,11.0,1.0016877610943464,0.0,0.0,30.0,5.666666666666667,21.0,6.0,20.333333333333332,0.3333333333333333,1.3333333333333333,9.666666666666666,6.333333333333333,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.333333333333333,44.0,4.0,3.3333333333333335,24.0,2.3333333333333335,62.333333333333336,1.6666666666666667,2.0,0.3333333333333333,0.0,34.333333333333336,0.9166666666666666,48.0,15.666666666666666,0.0,2.0,2.0,0.0,0.0,1.0,356,550,3746,21,15,43,-305,7,3,4120,1896,181,-35.989729638706,-0.0087463928295794,0,477,2061,13,10,3,134,-14.7950056247856,2,356,534,3746,21,4,3,4120,1896,181,37.7691357590722,0,1,612,85,417,54,220,9,37,180,104,11,120,61,2,1,0,0,15,18,7,7,0,82,743,63,16,134,36,904,28,33,2,3,55,0.848484848484848,0,10,5,10,3,0,0,0,1,1,30;43;48;49;37;43;21;45;23;24;50;43;45;52;46;28;29;36;29;23;48;22;31;39;55;23;43;23,51;42,42;45;47,1028,93,134,25,29,2,2,0.862068965517241,2,2
300,11,0,28,27.333333333333332,38.666666666666664,246.33333333333334,2.0,0.6666666666666666,3.6666666666666665,-27.333333333333332,0.3333333333333333,0.0,236.33333333333334,123.66666666666667,12.0,-2.3341892161137303,1.0492407104273633,0.0,23.0,92.66666666666667,0.6666666666666666,1.0,0.3333333333333333,6.666666666666667,-1.4587580843904993,0.0,27.333333333333332,37.0,246.33333333333334,2.0,0.3333333333333333,0.0,236.33333333333334,123.66666666666667,12.0,4.43507936611205,0.0,0.0,40.666666666666664,7.666666666666667,19.0,4.0,18.0,0.6666666666666666,2.6666666666666665,18.333333333333332,9.666666666666666,0.6666666666666666,27.666666666666668,4.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,10.666666666666666,70.33333333333333,5.333333333333333,2.6666666666666665,20.0,2.3333333333333335,37.666666666666664,1.3333333333333333,1.3333333333333333,0.0,0.0,,,53.333333333333336,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,1.0,415,591,4619,27,11,39,-343,3,1,4425,2267,215,80.312594602204,4.06595731252115,0,496,2076,23,15,1,143,-8.97632961056641,0,415,570,4619,27,2,1,4425,2267,215,161.752035994309,0,0,623,80,358,64,259,21,40,227,101,13,247,73,1,2,0,0,23,33,14,14,1,114,990,66,26,238,29,611,30,37,7,0,62,0.810810810810811,0,11,9,3,6,0,0,2,2,1,34;62;27;34;23;55;23;21;36;51;33;31;26;47;53;33;25;53;53;49;29;29;28;24;53;26;38;41;30;36,43;68;61;39;36;51;41,,1103,339,0,47,49,2,0,0.959183673469388,0,0
301,11,1,5,17.0,27.0,189.33333333333334,1.6666666666666667,1.0,3.0,-20.666666666666668,0.0,0.0,332.6666666666667,79.33333333333333,10.666666666666666,-0.5711398183123411,1.9712148470286903,0.0,32.333333333333336,168.66666666666666,0.6666666666666666,0.3333333333333333,0.0,8.333333333333334,2.0726940878513695,0.0,17.0,26.666666666666668,189.33333333333334,1.6666666666666667,0.3333333333333333,0.3333333333333333,332.6666666666667,79.33333333333333,10.666666666666666,2.8990127862516264,0.0,0.0,35.666666666666664,6.333333333333333,34.333333333333336,4.0,10.0,0.3333333333333333,0.6666666666666666,5.0,2.3333333333333335,0.6666666666666666,12.666666666666666,5.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.333333333333333,38.666666666666664,4.333333333333333,1.0,14.0,2.6666666666666665,56.666666666666664,1.6666666666666667,2.0,0.3333333333333333,0.0,34.333333333333336,0.8333333333333334,55.666666666666664,16.666666666666668,0.0,2.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,377,573,3987,20,15,40,-274,5,3,4143,1732,198,-16.8142185199305,0.792096452838042,0,393,1451,11,9,3,83,-65.0230200825727,1,377,554,3987,20,7,5,4143,1732,198,55.5319448593675,0,0,637,91,481,44,174,14,17,148,59,12,202,77,2,1,1,0,11,16,8,8,0,92,753,56,23,189,46,999,27,29,2,0,54,0.931034482758621,0,8,9,6,4,0,0,0,1,1,21;27;36;40;25;31;52;33;36;36;46;53;32;29;35;21;32;38;48;48;22;53;48;28;24;48;54,45;50,,996,95,0,30,30,0,0,1.0,3,3
302,11,2,4,13.0,20.0,123.66666666666667,1.0,0.0,2.0,-6.0,0.0,0.0,147.0,62.666666666666664,7.333333333333333,1.7845113974056306,-0.8302067132557335,0.0,24.333333333333332,139.66666666666666,1.0,0.0,0.0,8.666666666666666,4.512600447895147,0.0,13.0,18.666666666666668,123.66666666666667,1.0,0.0,0.0,147.0,62.666666666666664,7.333333333333333,4.7765211491221775,0.0,0.0,22.0,2.0,9.333333333333334,3.3333333333333335,16.0,0.0,2.3333333333333335,16.0,4.333333333333333,0.3333333333333333,1.6666666666666667,4.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.0,44.0,2.3333333333333335,1.0,9.0,1.3333333333333333,27.0,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,23.666666666666668,0.5555555555555557,41.666666666666664,0.0,20.333333333333332,2.0,2.0,0.0,0.0,0.6666666666666666,396,611,4267,21,18,57,-306,5,3,5232,1717,210,-0.738005651015484,0.461316249899055,2,517,2479,18,7,3,165,10.5182684953425,0,396,591,4267,21,5,1,5232,1717,210,91.2557716391756,2,0,607,74,370,60,269,8,33,227,96,9,38,72,1,1,0,0,10,13,6,6,1,102,852,69,26,360,32,737,35,37,2,0,66,0.945945945945946,0,7,9,13,5,0,0,0,2,0,40;47;43;39;50;32;66;40;46;20;23;52;39;45;37;36;46;35;27;46;52;25;49;35;28;50;42;55;38;22;46;46;34;24;46,49;48,,1401,97,0,32,32,0,0,1.0,2,2
303,11,3,7,20.0,34.0,251.0,1.0,2.0,3.0,-14.333333333333334,0.6666666666666666,0.0,363.3333333333333,93.66666666666667,11.666666666666666,-3.108858346545965,-3.8513518287707336,0.0,25.333333333333332,154.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,9.333333333333334,3.44172810374465,0.0,20.0,33.0,251.0,1.0,0.3333333333333333,0.0,363.3333333333333,93.66666666666667,11.666666666666666,1.1849408161411403,0.0,0.0,38.333333333333336,9.0,26.333333333333332,5.333333333333333,21.0,0.6666666666666666,2.6666666666666665,18.0,5.666666666666667,1.0,15.333333333333334,5.333333333333333,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.666666666666667,43.0,5.0,1.6666666666666667,20.0,3.6666666666666665,76.33333333333333,2.0,2.3333333333333335,0.3333333333333333,0.0,46.0,0.8333333333333334,79.66666666666667,18.333333333333332,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,1.0,415,655,4450,36,16,27,-166,3,1,5355,1751,242,78.0708057536865,2.03343724075518,2,461,2209,20,8,3,140,30.4179243373543,1,415,623,4450,36,8,1,5355,1752,242,130.573445724783,2,0,580,120,318,71,329,12,41,267,91,19,238,80,1,3,0,0,11,13,11,11,0,113,980,70,37,316,33,790,28,32,4,0,57,0.875,0,15,7,4,2,0,0,1,1,2,37;25;42;21;48;29;33;26;21;28;30;24;28;52;57;39;24;41;29;34;35;21;25;26;25;34;41;21,53;57;49;33,,896,192,0,51,51,0,0,1.0,0,0
304,11,4,2,15.333333333333334,27.333333333333332,196.33333333333334,1.0,1.0,0.6666666666666666,-5.0,0.0,0.0,232.33333333333334,102.0,8.0,-0.54594778387858,-8.801720797739643,0.0,33.666666666666664,155.0,2.0,0.0,0.0,9.0,4.135730927037198,0.3333333333333333,15.333333333333334,27.333333333333332,196.33333333333334,1.0,0.0,0.0,232.33333333333334,102.0,8.0,0.45622376354515765,0.0,0.0,41.0,6.333333333333333,30.333333333333332,5.0,23.666666666666668,0.6666666666666666,3.0,17.333333333333332,7.0,1.0,24.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,71.0,3.6666666666666665,1.6666666666666667,17.0,1.3333333333333333,35.0,2.0,2.3333333333333335,0.3333333333333333,0.0,,,83.66666666666667,10.666666666666666,0.0,2.0,2.6666666666666665,0.6666666666666666,0.0,0.7222222222222223,348,599,3573,14,21,52,-334,5,2,4417,1833,174,-132.207838964928,-7.13677812069135,3,455,1842,17,10,5,129,-18.5670056360625,0,348,575,3573,14,1,1,4417,1831,174,-29.8840244878769,3,1,614,78,404,69,317,14,39,293,94,9,103,52,0,0,1,4,12,18,7,7,0,107,864,70,24,213,28,620,26,29,2,1,57,0.896551724137931,0,10,3,10,3,0,0,0,1,1,22;29;20;42;21;48;43;50;47;23;45;29;51;57;23;39;49;44;48;49;27;41;24;29;32;35,54;47,50,967,101,50,26,28,2,0,0.928571428571429,0,0
305,11,5,1,15.666666666666666,24.0,148.66666666666666,2.3333333333333335,0.3333333333333333,3.0,-16.333333333333332,0.0,0.0,209.33333333333334,71.33333333333333,5.666666666666667,-2.766745052717891,3.4013177621639863,0.3333333333333333,39.333333333333336,250.0,1.6666666666666667,0.3333333333333333,0.0,15.0,10.602186782523987,0.0,15.666666666666666,22.666666666666668,148.66666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,209.33333333333334,71.33333333333333,5.666666666666667,1.07798712187855,0.3333333333333333,0.0,35.333333333333336,5.333333333333333,12.0,2.3333333333333335,10.333333333333334,0.0,1.0,5.333333333333333,2.6666666666666665,0.3333333333333333,7.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,74.33333333333333,4.666666666666667,1.6666666666666667,18.333333333333332,1.3333333333333333,39.666666666666664,1.0,1.0,0.0,0.0,33.666666666666664,1.0,33.666666666666664,0.0,0.0,2.6666666666666665,3.0,0.3333333333333333,0.0,0.9166666666666666,332,542,3635,16,20,58,-428,10,5,4495,1600,180,-92.6203935318464,-2.71171425533204,3,475,2018,14,5,2,128,-20.0716948778598,0,332,524,3635,16,1,0,4495,1600,180,39.8025206111685,3,1,633,75,385,71,339,14,49,366,83,8,135,56,1,2,1,0,14,18,8,8,1,106,914,64,29,338,51,1180,26,30,3,1,47,0.866666666666667,0,10,5,11,0,0,0,0,1,1,28;22;47;22;33;46;46;28;39;40;25;30;22;28;43;28;23;44;43;34;35;21;44;43;46;42,65;40;53,49,902,158,49,27,28,1,0,0.964285714285714,1,2
306,11,6,26,16.666666666666668,22.0,153.33333333333334,1.0,0.3333333333333333,2.3333333333333335,-14.666666666666666,0.3333333333333333,0.3333333333333333,126.66666666666667,67.66666666666667,6.333333333333333,0.26718395641661336,5.473545700116883,0.0,16.333333333333332,92.33333333333333,1.6666666666666667,0.0,0.0,7.333333333333333,5.829070076045661,0.0,16.666666666666668,21.333333333333332,153.33333333333334,1.0,0.0,0.0,126.66666666666667,67.66666666666667,6.333333333333333,5.696214527578634,0.0,0.0,19.0,4.333333333333333,21.666666666666668,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,3.3333333333333335,2.6666666666666665,1.0,9.666666666666666,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,13.666666666666666,2.6666666666666665,1.3333333333333333,22.333333333333332,2.0,31.0,0.0,0.6666666666666666,0.6666666666666666,0.0,,0.0,0.0,31.666666666666668,0.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.0,0.5,384,555,4806,36,14,55,-403,5,2,4397,2421,208,91.2513717798685,5.17986882340025,1,436,1742,16,2,1,100,-36.115492522612,0,384,540,4806,36,5,2,4397,2421,208,184.845185320685,1,0,642,77,411,73,277,17,41,265,99,13,266,63,1,6,0,0,9,11,8,8,1,72,620,84,36,261,33,662,29,34,5,0,58,0.852941176470588,0,5,9,6,9,0,0,0,3,2,53;33;53;43;35;38;40;52;30;21;27;54;53;51;47;31;51;48;37;28;41;53;58;26;30;36;46;20;36,43;57;49;46;50,,1171,245,0,47,49,2,0,0.959183673469388,3,3
307,11,7,3,13.0,19.333333333333332,163.33333333333334,0.6666666666666666,0.3333333333333333,1.6666666666666667,-12.333333333333334,0.3333333333333333,0.3333333333333333,182.0,62.0,7.333333333333333,0.9641315269849503,7.698857457030063,0.0,22.666666666666668,94.66666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,6.666666666666667,0.58718319343465,0.3333333333333333,13.0,18.0,163.33333333333334,0.6666666666666666,0.0,0.0,182.0,62.0,7.333333333333333,5.046875960332563,0.0,0.0,20.666666666666668,5.333333333333333,16.666666666666668,1.6666666666666667,11.333333333333334,0.3333333333333333,2.0,15.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4.0,36.0,1.3333333333333333,0.3333333333333333,3.6666666666666665,1.3333333333333333,35.333333333333336,0.6666666666666666,1.0,0.0,0.3333333333333333,30.666666666666668,0.5,30.666666666666668,0.0,17.666666666666668,1.6666666666666667,1.6666666666666667,0.0,0.0,0.6666666666666666,320,520,3619,21,14,49,-299,7,5,4292,1760,177,-16.1971152278107,-1.99547083619126,2,485,2471,20,5,1,142,26.7242917069046,1,320,499,3619,21,3,2,4292,1760,177,89.4526973798469,2,0,600,104,398,65,290,12,43,273,102,13,148,79,1,5,0,0,10,12,6,6,1,112,1035,55,47,337,40,828,16,22,5,1,57,0.727272727272727,0,3,5,4,4,0,0,0,5,0,30;57;41;52;28;48;53;35;31;52;30;28;24;46;43;37,45;46;46;41;47,41,635,225,41,37,39,1,1,0.948717948717949,0,0
